person_id,person_youth_group_record_id,youth_join_year,youth_group_id,archived,yg_approval_status,yg_approved_by,yg_approval_date,yg_approval_notes,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
967,PRYG000891,2023,YG010,False,,,,,2025-02-18 13:32:13,,True,admin
968,PRYG000892,2014,YG010,False,,,,,2025-02-18 13:33:25,,True,admin
969,PRYG000893,2024,YG010,False,,,,,2025-02-18 13:33:48,,True,admin
970,PRYG000894,2019,YG010,False,,,,,2025-02-18 13:33:58,,True,admin
971,PRYG000895,2017,YG010,False,,,,,2025-02-18 13:35:20,,True,admin
972,PRYG000896,2022,YG010,False,,,,,2025-02-18 13:36:11,,True,admin
973,PRYG000897,2021,YG010,False,,,,,2025-02-18 13:36:21,,True,admin
974,PRYG000898,2022,YG010,False,,,,,2025-02-18 13:37:37,,True,admin
975,PRYG000899,2015,YG010,False,,,,,2025-02-18 13:46:02,,True,admin
976,PRYG000900,2022,YG010,False,,,,,2025-02-18 13:50:10,,True,admin
977,PRYG000901,2017,YG010,False,,,,,2025-02-18 13:57:23,,True,admin
978,PRYG000902,2023,YG010,False,,,,,2025-02-18 14:04:17,,True,admin
979,PRYG000903,2016,YG010,False,,,,,2025-02-18 14:06:50,,True,admin
980,PRYG000904,2017,YG010,False,,,,,2025-02-18 14:26:08,,True,admin
981,PRYG000905,2022,YG010,False,,,,,2025-02-18 14:56:45,,True,admin
982,PRYG000906,2016,YG010,False,,,,,2025-02-18 15:02:57,,True,admin
983,PRYG000907,2024,YG010,False,,,,,2025-02-18 15:07:07,,True,admin
984,PRYG000908,2006,YG010,False,,,,,2025-02-18 15:07:25,,True,admin
985,PRYG000909,2001,YG010,False,,,,,2025-02-18 15:08:05,,True,admin
986,PRYG000910,2024,YG010,False,,,,,2025-02-18 15:09:34,,True,admin
987,PRYG000911,2014,YG010,False,,,,,2025-02-18 15:51:38,,True,admin
989,PRYG000913,2022,YG010,False,,,,,2025-02-18 19:13:12,,True,admin
990,PRYG000914,2013,YG010,False,,,,,2025-02-18 19:16:15,,True,admin
991,PRYG000915,2023,YG010,False,,,,,2025-02-18 19:49:42,,True,admin
992,PRYG000916,2022,YG010,False,,,,,2025-02-18 20:25:53,,True,admin
993,PRYG000917,2024,YG002,False,,,,,2025-02-18 20:34:49,,True,admin
994,PRYG000918,2023,YG010,False,,,,,2025-02-18 20:48:07,,True,admin
995,PRYG000919,2023,YG010,False,,,,,2025-02-18 20:50:31,,True,admin
996,PRYG000920,2015,YG010,False,,,,,2025-02-18 20:53:52,,True,admin
997,PRYG000921,2021,YG002,False,,,,,2025-02-18 21:04:53,,True,admin
998,PRYG000922,2023,YG010,False,,,,,2025-02-18 22:37:54,,True,admin
999,PRYG000923,2019,YG003,False,,,,,2025-02-19 14:20:19,,True,admin
1000,PRYG000924,2025,YG002,False,,,,,2025-02-19 21:36:11,,True,admin
1001,PRYG000925,2025,YG002,False,,,,,2025-02-19 21:50:57,,True,admin
1002,PRYG000926,2025,YG002,False,,,,,2025-02-19 21:56:53,,True,admin
1003,PRYG000927,2025,YG002,False,,,,,2025-02-19 21:57:54,,True,admin
1004,PRYG000928,2025,YG002,False,,,,,2025-02-19 21:59:16,,True,admin
1005,PRYG000929,2025,YG002,False,,,,,2025-02-19 21:59:56,,True,admin
1006,PRYG000930,2025,YG002,False,,,,,2025-02-19 22:00:04,,True,admin
1007,PRYG000931,2025,YG002,False,,,,,2025-02-19 22:02:28,,True,admin
1008,PRYG000932,2025,YG002,False,,,,,2025-02-19 22:04:12,,True,admin
1009,PRYG000933,2025,YG002,False,,,,,2025-02-19 22:07:07,,True,admin
1010,PRYG000934,2025,YG002,False,,,,,2025-02-19 22:08:11,,True,admin
1011,PRYG000935,2025,YG002,False,,,,,2025-02-19 22:10:16,,True,admin
1012,PRYG000936,2025,YG002,False,,,,,2025-02-19 22:11:08,,True,admin
1013,PRYG000937,2025,YG002,False,,,,,2025-02-19 22:11:23,,True,admin
1014,PRYG000938,2025,YG002,False,,,,,2025-02-19 22:12:53,,True,admin
1015,PRYG000939,2025,YG002,False,,,,,2025-02-19 22:14:04,,True,admin
1016,PRYG000940,2025,YG002,False,,,,,2025-02-19 22:14:15,,True,admin
1017,PRYG000941,2025,YG002,False,,,,,2025-02-19 22:15:52,,True,admin
1018,PRYG000942,2025,YG002,False,,,,,2025-02-19 22:16:32,,True,admin
1019,PRYG000943,2025,YG002,False,,,,,2025-02-19 22:16:52,,True,admin
1020,PRYG000944,2025,YG002,False,,,,,2025-02-19 22:18:40,,True,admin
1021,PRYG000945,2025,YG002,False,,,,,2025-02-19 22:19:09,,True,admin
1022,PRYG000946,2025,YG002,False,,,,,2025-02-19 22:19:33,,True,admin
1023,PRYG000947,2025,YG002,False,,,,,2025-02-19 22:21:12,,True,admin
1024,PRYG000948,2025,YG002,False,,,,,2025-02-19 22:23:46,,True,admin
1025,PRYG000949,2025,YG002,False,,,,,2025-02-19 22:25:05,,True,admin
1026,PRYG000950,2025,YG002,False,,,,,2025-02-19 22:31:35,,True,admin
1027,PRYG000951,2025,YG002,False,,,,,2025-02-19 22:33:39,,True,admin
1028,PRYG000952,2025,YG002,False,,,,,2025-02-19 22:33:43,,True,admin
1029,PRYG000953,2025,YG002,False,,,,,2025-02-19 22:35:34,,True,admin
1030,PRYG000954,2025,YG002,False,,,,,2025-02-19 22:37:26,,True,admin
1031,PRYG000955,2025,YG002,False,,,,,2025-02-19 22:41:03,,True,admin
1032,PRYG000956,2025,YG002,False,,,,,2025-02-19 22:45:33,,True,admin
1033,PRYG000957,2025,YG002,False,,,,,2025-02-19 23:01:19,,True,admin
1034,PRYG000958,2025,YG002,False,,,,,2025-02-19 23:03:08,,True,admin
1035,PRYG000959,2025,YG002,False,,,,,2025-02-19 23:05:39,,True,admin
1036,PRYG000960,2025,YG002,False,,,,,2025-02-19 23:07:03,,True,admin
1037,PRYG000961,2025,YG002,False,,,,,2025-02-19 23:08:18,,True,admin
1038,PRYG000962,2025,YG002,False,,,,,2025-02-19 23:09:59,,True,admin
1039,PRYG000963,2025,YG002,False,,,,,2025-02-20 00:02:24,,True,admin
1040,PRYG000964,2025,YG002,False,,,,,2025-02-20 00:04:51,,True,admin
1041,PRYG000965,2025,YG002,False,,,,,2025-02-20 00:07:28,,True,admin
1042,PRYG000966,2024,YG002,False,,,,,2025-02-20 00:09:17,,True,admin
1043,PRYG000967,2024,YG002,False,,,,,2025-02-20 00:11:13,,True,admin
1044,PRYG000968,2024,YG002,False,,,,,2025-02-20 00:12:35,,True,admin
1045,PRYG000969,2024,YG002,False,,,,,2025-02-20 00:13:57,,True,admin
1046,PRYG000970,2024,YG010,False,,,,,2025-02-20 14:52:59,,True,admin
1047,PRYG000971,2024,YG010,False,,,,,2025-02-20 14:55:11,,True,admin
1048,PRYG000972,2019,YG010,False,,,,,2025-02-20 15:06:12,,True,admin
1049,PRYG000973,2020,YG010,False,,,,,2025-02-20 15:09:37,,True,admin
1051,PRYG000974,2021,YG010,False,,,,,2025-02-20 17:55:52,,True,admin
1052,PRYG000975,2009,YG028,False,,,,,2025-02-20 20:47:40,,True,admin
1053,PRYG000976,2024,YG011,False,,,,,2025-02-21 16:40:14,,True,admin
1054,PRYG000977,2022,YG005,False,,,,,2025-02-21 16:43:02,,True,admin
1055,PRYG000978,2007,YG011,False,,,,,2025-02-21 17:44:07,,True,admin
1057,PRYG000979,2018,YG011,False,,,,,2025-02-21 18:26:27,,True,admin
1059,PRYG000980,2014,YG005,False,,,,,2025-02-21 21:17:31,,True,admin
1060,PRYG000981,2011,YG005,False,,,,,2025-02-21 21:18:34,,True,admin
1062,PRYG000982,2024,YG011,False,,,,,2025-02-21 21:58:35,,True,admin
1063,PRYG000983,2023,YG011,False,,,,,2025-02-21 22:03:18,,True,admin
1064,PRYG000984,2007,YG005,False,,,,,2025-02-21 22:04:16,,True,admin
1065,PRYG000985,2004,YG005,False,,,,,2025-02-21 22:07:23,,True,admin
1066,PRYG000986,2025,YG011,False,,,,,2025-02-21 22:38:31,,True,admin
1067,PRYG000987,2012,YG005,False,,,,,2025-02-21 22:59:56,,True,admin
1068,PRYG000988,2025,YG011,False,,,,,2025-02-21 23:16:04,,True,admin
1069,PRYG000989,2023,YG011,False,,,,,2025-02-22 04:10:28,,True,admin
1070,PRYG000990,2024,YG005,False,,,,,2025-02-22 10:48:20,,True,admin
1071,PRYG000991,2024,YG011,False,,,,,2025-02-22 13:51:34,,True,admin
1072,PRYG000992,2024,YG011,False,,,,,2025-02-22 15:20:19,,True,admin
1073,PRYG000993,2024,YG027,False,,,,,2025-02-22 15:35:27,,True,admin
1074,PRYG000994,2014,YG005,False,,,,,2025-02-22 15:41:13,,True,admin
1075,PRYG000995,2023,YG027,False,,,,,2025-02-22 15:42:22,,True,admin
1076,PRYG000996,2018,YG027,False,,,,,2025-02-22 15:43:08,,True,admin
1077,PRYG000997,2020,YG027,False,,,,,2025-02-22 15:46:24,,True,admin
1078,PRYG000998,2023,YG027,False,,,,,2025-02-22 15:48:24,,True,admin
1079,PRYG000999,2022,YG027,False,,,,,2025-02-22 15:48:24,,True,admin
1080,PRYG001000,2024,YG027,False,,,,,2025-02-22 15:50:05,,True,admin
1081,PRYG001001,2019,YG027,False,,,,,2025-02-22 15:52:51,,True,admin
1082,PRYG001002,2022,YG027,False,,,,,2025-02-22 15:57:48,,True,admin
1083,PRYG001003,2020,YG027,False,,,,,2025-02-22 15:59:19,,True,admin
1084,PRYG001004,2017,YG027,False,,,,,2025-02-22 16:03:07,,True,admin
1084,PRYG001005,2018,YG020,False,,,,,2025-03-30 12:49:24,,True,admin
1085,PRYG001006,2021,YG027,False,,,,,2025-02-22 16:04:46,,True,admin
1085,PRYG001007,2020,YG020,False,,,,,2025-03-30 12:51:31,,True,admin
1086,PRYG001008,2023,YG027,False,,,,,2025-02-22 16:05:54,,True,admin
1087,PRYG001009,2018,YG027,False,,,,,2025-02-22 16:06:03,,True,admin
1088,PRYG001010,2024,YG027,False,,,,,2025-02-22 16:07:38,,True,admin
1089,PRYG001011,2018,YG027,False,,,,,2025-02-22 16:13:12,,True,admin
1090,PRYG001012,2023,YG027,False,,,,,2025-02-22 16:31:54,,True,admin
1091,PRYG001013,2024,YG027,False,,,,,2025-02-22 16:33:18,,True,admin
1092,PRYG001014,2024,YG027,False,,,,,2025-02-22 16:34:28,,True,admin
1093,PRYG001015,2017,YG027,False,,,,,2025-02-22 16:42:54,,True,admin
1094,PRYG001016,2020,YG027,False,,,,,2025-02-22 17:01:30,,True,admin
1095,PRYG001017,2021,YG027,False,,,,,2025-02-22 17:03:50,,True,admin
1096,PRYG001018,2019,YG027,False,,,,,2025-02-22 17:09:38,,True,admin
1097,PRYG001019,2021,YG027,False,,,,,2025-02-22 17:11:01,,True,admin
1098,PRYG001020,2023,YG027,False,,,,,2025-02-22 17:16:12,,True,admin
1099,PRYG001021,2019,YG027,False,,,,,2025-02-22 17:18:50,,True,admin
1100,PRYG001022,2022,YG027,False,,,,,2025-02-22 17:20:18,,True,admin
1101,PRYG001023,2024,YG027,False,,,,,2025-02-22 17:28:46,,True,admin
1102,PRYG001024,2024,YG027,False,,,,,2025-02-22 17:31:07,,True,admin
1103,PRYG001025,2023,YG027,False,,,,,2025-02-22 17:33:53,,True,admin
1104,PRYG001026,2020,YG027,False,,,,,2025-02-22 17:57:51,,True,admin
1105,PRYG001027,2024,YG005,False,,,,,2025-02-22 18:02:15,,True,admin
1106,PRYG001028,2020,YG027,False,,,,,2025-02-22 18:04:24,,True,admin
1107,PRYG001029,2023,YG027,False,,,,,2025-02-22 18:12:15,,True,admin
1108,PRYG001030,2025,YG027,False,,,,,2025-02-22 18:35:37,,True,admin
1109,PRYG001031,2025,YG027,False,,,,,2025-02-22 18:37:17,,True,admin
1110,PRYG001032,2019,YG027,False,,,,,2025-02-22 18:39:51,,True,admin
1111,PRYG001033,2014,YG011,False,,,,,2025-02-22 18:57:26,,True,admin
1112,PRYG001034,2020,YG027,False,,,,,2025-02-22 20:17:24,,True,admin
1113,PRYG001035,2024,YG005,False,,,,,2025-02-22 20:44:35,,True,admin
1114,PRYG001036,2024,YG005,False,,,,,2025-02-22 21:21:29,,True,admin
1115,PRYG001037,2025,YG002,False,,,,,2025-02-22 22:02:30,,True,admin
1116,PRYG001038,2025,YG002,False,,,,,2025-02-22 22:09:13,,True,admin
1117,PRYG001039,2025,YG002,False,,,,,2025-02-22 22:10:51,,True,admin
1118,PRYG001040,2025,YG002,False,,,,,2025-02-22 22:15:09,,True,admin
1119,PRYG001041,2025,YG002,False,,,,,2025-02-22 22:57:47,,True,admin
1120,PRYG001042,2022,YG002,False,,,,,2025-02-22 23:45:55,,True,admin
1121,PRYG001043,2025,YG005,False,,,,,2025-02-22 23:57:41,,True,admin
1122,PRYG001044,2022,YG027,False,,,,,2025-02-23 09:41:48,,True,admin
1123,PRYG001045,2025,YG005,False,,,,,2025-02-23 10:49:17,,True,admin
1124,PRYG001046,2013,YG002,False,,,,,2025-02-23 11:22:23,,True,admin
1125,PRYG001047,2022,YG010,False,,,,,2025-02-23 13:00:39,,True,admin
1127,PRYG001048,2025,YG005,False,,,,,2025-02-23 14:43:51,,True,admin
1128,PRYG001049,2018,YG012,False,,,,,2025-02-23 14:49:10,,True,admin
1129,PRYG001050,2007,YG012,False,,,,,2025-02-23 14:49:46,,True,admin
1130,PRYG001051,2025,YG005,False,,,,,2025-02-23 14:51:06,,True,admin
1131,PRYG001052,2024,YG005,False,,,,,2025-02-23 14:51:16,,True,admin
1132,PRYG001053,2005,YG012,False,,,,,2025-02-23 14:55:49,,True,admin
1133,PRYG001054,2012,YG012,False,,,,,2025-02-23 14:58:17,,True,admin
1134,PRYG001055,2007,YG012,False,,,,,2025-02-23 15:06:49,,True,admin
1135,PRYG001056,2006,YG012,False,,,,,2025-02-23 15:12:18,,True,admin
1136,PRYG001057,2024,YG005,False,,,,,2025-02-23 15:17:00,,True,admin
1137,PRYG001058,2022,YG006,False,,,,,2025-02-23 15:19:50,,True,admin
1138,PRYG001059,2023,YG006,False,,,,,2025-02-23 15:23:37,,True,admin
1139,PRYG001060,2015,YG012,False,,,,,2025-02-23 15:25:04,,True,admin
1140,PRYG001061,2025,YG005,False,,,,,2025-02-23 16:08:48,,True,admin
1141,PRYG001062,2024,YG016,False,,,,,2025-02-23 16:47:25,,True,admin
1142,PRYG001063,2020,YG016,False,,,,,2025-02-23 16:48:07,,True,admin
1145,PRYG001066,2024,YG005,False,,,,,2025-02-23 16:50:44,,True,admin
1146,PRYG001067,2023,YG016,False,,,,,2025-02-23 16:51:55,,True,admin
1147,PRYG001068,2024,YG005,False,,,,,2025-02-23 16:52:11,,True,admin
1148,PRYG001069,2024,YG016,False,,,,,2025-02-23 16:54:06,,True,admin
1149,PRYG001070,2025,YG016,False,,,,,2025-02-23 16:54:10,,True,admin
1150,PRYG001071,2021,YG016,False,,,,,2025-02-23 17:01:28,,True,admin
1151,PRYG001072,1996,YG012,False,,,,,2025-02-23 17:07:15,,True,admin
1152,PRYG001073,2022,YG016,False,,,,,2025-02-23 17:08:27,,True,admin
1153,PRYG001074,2017,YG022,False,,,,,2025-02-23 17:12:12,,True,admin
1154,PRYG001075,2020,YG016,False,,,,,2025-02-23 17:34:58,,True,admin
1155,PRYG001076,2022,YG020,False,,,,,2025-02-23 19:23:16,,True,admin
1156,PRYG001077,2025,YG020,False,,,,,2025-02-23 19:25:01,,True,admin
1157,PRYG001078,2008,YG012,False,,,,,2025-02-23 19:27:20,,True,admin
1158,PRYG001079,2024,YG020,False,,,,,2025-02-23 19:27:22,,True,admin
1159,PRYG001080,2020,YG020,False,,,,,2025-02-23 19:27:46,,True,admin
1160,PRYG001081,2024,YG020,False,,,,,2025-02-23 19:27:54,,True,admin
1161,PRYG001082,2017,YG020,False,,,,,2025-02-23 19:29:26,,True,admin
1162,PRYG001083,2015,YG020,False,,,,,2025-02-23 19:29:31,,True,admin
1163,PRYG001084,2021,YG020,False,,,,,2025-02-23 19:30:23,,True,admin
1164,PRYG001085,2022,YG020,False,,,,,2025-02-23 19:30:44,,True,admin
1166,PRYG001087,2020,YG020,False,,,,,2025-02-23 19:37:14,,True,admin
1167,PRYG001088,2019,YG020,False,,,,,2025-02-23 19:42:54,,True,admin
1168,PRYG001089,2017,YG020,False,,,,,2025-02-23 19:44:22,,True,admin
1169,PRYG001090,2021,YG020,False,,,,,2025-02-23 19:48:35,,True,admin
1170,PRYG001091,2024,YG020,False,,,,,2025-02-23 20:07:22,,True,admin
1171,PRYG001092,2019,YG020,False,,,,,2025-02-23 20:08:59,,True,admin
1172,PRYG001093,2019,YG020,False,,,,,2025-02-23 20:10:50,,True,admin
1173,PRYG001094,2024,YG020,False,,,,,2025-02-23 20:21:29,,True,admin
1174,PRYG001095,2025,YG020,False,,,,,2025-02-23 20:23:57,,True,admin
1175,PRYG001096,2022,YG020,False,,,,,2025-02-23 20:31:32,,True,admin
1176,PRYG001097,2024,YG016,False,,,,,2025-02-23 20:37:15,,True,admin
1177,PRYG001098,2018,YG020,False,,,,,2025-02-23 20:38:52,,True,admin
1178,PRYG001099,2024,YG005,False,,,,,2025-02-23 21:25:41,,True,admin
1179,PRYG001100,2024,YG005,False,,,,,2025-02-23 21:33:02,,True,admin
1180,PRYG001101,2016,YG020,False,,,,,2025-02-23 21:39:02,,True,admin
1181,PRYG001102,2020,YG020,False,,,,,2025-02-23 22:46:56,,True,admin
1182,PRYG001103,2025,YG005,False,,,,,2025-02-23 22:47:43,,True,admin
1183,PRYG001104,2014,YG020,False,,,,,2025-02-23 23:17:52,,True,admin
1184,PRYG001105,2024,YG020,False,,,,,2025-02-23 23:21:10,,True,admin
1185,PRYG001106,2021,YG016,False,,,,,2025-02-23 23:23:27,,True,admin
1186,PRYG001107,2016,YG020,False,,,,,2025-02-24 06:35:03,,True,admin
1187,PRYG001108,2015,YG020,False,,,,,2025-02-24 07:13:32,,True,admin
1188,PRYG001109,2013,YG006,False,,,,,2025-02-24 10:19:23,,True,admin
1189,PRYG001110,2022,YG020,False,,,,,2025-02-24 11:15:23,,True,admin
1190,PRYG001111,2024,YG016,False,,,,,2025-02-24 14:22:58,,True,admin
1191,PRYG001112,2010,YG020,False,,,,,2025-02-24 14:53:59,,True,admin
1192,PRYG001113,2025,YG020,False,,,,,2025-02-24 15:10:53,,True,admin
1193,PRYG001114,2018,YG020,False,,,,,2025-02-24 15:22:28,,True,admin
1194,PRYG001115,2024,YG011,False,,,,,2025-02-24 15:35:46,,True,admin
1195,PRYG001116,2022,YG020,False,,,,,2025-02-24 15:51:36,,True,admin
1196,PRYG001117,2011,YG020,False,,,,,2025-02-24 17:58:10,,True,admin
1197,PRYG001118,2011,YG009,False,,,,,2025-02-24 18:57:34,,True,admin
1198,PRYG001119,2025,YG002,False,,,,,2025-02-24 19:28:12,,True,admin
1199,PRYG001120,2010,YG021,False,,,,,2025-02-24 20:50:30,,True,admin
1200,PRYG001121,2000,YG021,False,,,,,2025-02-24 21:06:24,,True,admin
1202,PRYG001123,2019,YG021,False,,,,,2025-02-24 21:13:28,,True,admin
1203,PRYG001124,2019,YG021,False,,,,,2025-02-24 21:14:37,,True,admin
1204,PRYG001125,2024,YG021,False,,,,,2025-02-24 21:15:22,,True,admin
1205,PRYG001126,2021,YG021,False,,,,,2025-02-24 21:36:34,,True,admin
1206,PRYG001127,2024,YG021,False,,,,,2025-02-24 23:51:46,,True,admin
1207,PRYG001128,2023,YG006,False,,,,,2025-02-25 00:56:23,,True,admin
1208,PRYG001129,2007,YG006,False,,,,,2025-02-25 10:20:48,,True,admin
1209,PRYG001130,2020,YG021,False,,,,,2025-02-25 16:37:19,,True,admin
1210,PRYG001131,2020,YG021,False,,,,,2025-02-25 16:38:45,,True,admin
1211,PRYG001132,2024,YG005,False,,,,,2025-02-25 16:40:35,,True,admin
1212,PRYG001133,2015,YG002,False,,,,,2025-02-25 17:25:36,,True,admin
1213,PRYG001134,2016,YG002,False,,,,,2025-02-25 17:28:01,,True,admin
1215,PRYG001136,2022,YG016,False,,,,,2025-02-25 21:24:17,,True,admin
1216,PRYG001137,2023,YG005,False,,,,,2025-02-25 21:27:02,,True,admin
1217,PRYG001138,2023,YG005,False,,,,,2025-02-25 21:29:01,,True,admin
1218,PRYG001139,2022,YG005,False,,,,,2025-02-25 22:51:43,,True,admin
1219,PRYG001140,2000,YG019,False,,,,,2025-02-26 14:00:52,,True,admin
1220,PRYG001141,2024,YG015,False,,,,,2025-02-26 14:45:08,,True,admin
1221,PRYG001142,2019,YG016,False,,,,,2025-02-26 22:27:22,,True,admin
1222,PRYG001143,2025,YG002,False,,,,,2025-02-27 00:16:10,,True,admin
1223,PRYG001144,2023,YG010,False,,,,,2025-02-27 01:09:45,,True,admin
1224,PRYG001145,2017,YG027,False,,,,,2025-02-27 12:33:59,,True,admin
1225,PRYG001146,2020,YG010,False,,,,,2025-02-27 14:19:35,,True,admin
1226,PRYG001147,2023,YG016,False,,,,,2025-02-27 15:13:03,,True,admin
1227,PRYG001148,2022,YG016,False,,,,,2025-02-27 15:43:20,,True,admin
1227,PRYG001149,2019,YG003,False,,,,,2025-03-14 12:56:03,,True,admin
1228,PRYG001150,2024,YG027,False,,,,,2025-02-27 15:54:48,,True,admin
1229,PRYG001151,2024,YG027,False,,,,,2025-02-27 15:56:33,,True,admin
1230,PRYG001152,2025,YG011,False,,,,,2025-02-27 17:08:53,,True,admin
1231,PRYG001153,2025,YG011,False,,,,,2025-02-27 17:13:25,,True,admin
1233,PRYG001155,2025,YG023,False,,,,,2025-02-27 18:03:49,,True,admin
1234,PRYG001156,2015,YG023,False,,,,,2025-02-27 18:03:49,,True,admin
1235,PRYG001157,2025,YG023,False,,,,,2025-02-27 18:04:03,,True,admin
1236,PRYG001158,2022,YG023,False,,,,,2025-02-27 18:04:19,,True,admin
1237,PRYG001159,2014,YG023,False,,,,,2025-02-27 18:05:19,,True,admin
1238,PRYG001160,2023,YG023,False,,,,,2025-02-27 18:05:53,,True,admin
1239,PRYG001161,2025,YG023,False,,,,,2025-02-27 18:06:53,,True,admin
1240,PRYG001162,2025,YG023,False,,,,,2025-02-27 18:07:05,,True,admin
1241,PRYG001163,2019,YG023,False,,,,,2025-02-27 18:08:07,,True,admin
1241,PRYG001164,2019,YG019,False,,,,,2025-03-13 14:47:32,,True,admin
1242,PRYG001165,2016,YG023,False,,,,,2025-02-27 18:09:04,,True,admin
1243,PRYG001166,2022,YG023,False,,,,,2025-02-27 19:58:09,,True,admin
1244,PRYG001167,2024,YG007,False,,,,,2025-02-27 21:19:22,,True,admin
1246,PRYG001169,2023,YG012,False,,,,,2025-02-28 10:24:26,,True,admin
1247,PRYG001170,2016,YG023,False,,,,,2025-02-28 11:58:58,,True,admin
1248,PRYG001171,2016,YG023,False,,,,,2025-02-28 12:02:07,,True,admin
1249,PRYG001172,2021,YG023,False,,,,,2025-02-28 12:05:35,,True,admin
1250,PRYG001173,2024,YG016,False,,,,,2025-02-28 19:29:06,,True,admin
1251,PRYG001174,2022,YG016,False,,,,,2025-02-28 20:13:47,,True,admin
1252,PRYG001175,2025,YG002,False,,,,,2025-03-01 11:14:08,,True,admin
1254,PRYG001176,2013,YG012,False,,,,,2025-03-01 13:37:50,,True,admin
1257,PRYG001178,2014,YG012,False,,,,,2025-03-01 15:01:24,,True,admin
1258,PRYG001179,2021,YG012,False,,,,,2025-03-01 16:20:56,,True,admin
1259,PRYG001180,2016,YG022,False,,,,,2025-03-01 16:33:30,,True,admin
1260,PRYG001181,2011,YG012,False,,,,,2025-03-01 18:30:19,,True,admin
1261,PRYG001182,2024,YG011,False,,,,,2025-03-01 18:53:40,,True,admin
1262,PRYG001183,2014,YG012,False,,,,,2025-03-01 19:22:23,,True,admin
1263,PRYG001184,2014,YG012,False,,,,,2025-03-01 19:23:29,,True,admin
1265,PRYG001185,2011,YG011,False,,,,,2025-03-01 19:41:21,,True,admin
1266,PRYG001186,2021,YG012,False,,,,,2025-03-01 20:50:31,,True,admin
1267,PRYG001187,2021,YG012,False,,,,,2025-03-01 20:52:06,,True,admin
1268,PRYG001188,2022,YG021,False,,,,,2025-03-01 21:04:08,,True,admin
1269,PRYG001189,2023,YG012,False,,,,,2025-03-03 08:22:43,,True,admin
1270,PRYG001190,2013,YG023,False,,,,,2025-03-04 11:53:22,,True,admin
1271,PRYG001191,2014,YG003,False,,,,,2025-03-04 12:17:03,,True,admin
1273,PRYG001192,2019,YG003,False,,,,,2025-03-04 12:56:36,,True,admin
1275,PRYG001193,2022,YG014,False,,,,,2025-03-04 13:38:27,,True,admin
1276,PRYG001194,2022,YG010,False,,,,,2025-03-04 14:06:58,,True,admin
1277,PRYG001195,2024,YG016,False,,,,,2025-03-04 15:54:56,,True,admin
1278,PRYG001196,2024,YG006,False,,,,,2025-03-04 16:07:26,,True,admin
1279,PRYG001197,2012,YG016,False,,,,,2025-03-04 16:24:29,,True,admin
1280,PRYG001198,2017,YG010,False,,,,,2025-03-04 16:42:03,,True,admin
1282,PRYG001199,2015,YG026,False,,,,,2025-03-06 20:29:42,,True,admin
1283,PRYG001200,2011,YG026,False,,,,,2025-03-07 11:38:14,,True,admin
1284,PRYG001201,2015,YG010,False,,,,,2025-03-07 12:22:09,,True,admin
1285,PRYG001202,2000,YG009,False,,,,,2025-03-07 15:32:29,,True,admin
1286,PRYG001203,2019,YG010,False,,,,,2025-03-07 16:17:19,,True,admin
1287,PRYG001204,1990,YG005,False,,,,,2025-03-08 21:44:17,,True,admin
1288,PRYG001205,2015,YG011,False,,,,,2025-03-08 23:50:47,,True,admin
1289,PRYG001206,2014,YG003,False,,,,,2025-03-09 12:43:27,,True,admin
1290,PRYG001207,1998,YG012,False,,,,,2025-03-09 12:51:26,,True,admin
1291,PRYG001208,2000,YG019,False,,,,,2025-03-09 13:07:10,,True,admin
1292,PRYG001209,2010,YG012,False,,,,,2025-03-09 13:10:36,,True,admin
1293,PRYG001210,2010,YG019,False,,,,,2025-03-09 13:14:30,,True,admin
1294,PRYG001211,2010,YG005,False,,,,,2025-03-09 14:13:07,,True,admin
1295,PRYG001212,2014,YG003,False,,,,,2025-03-09 14:58:31,,True,admin
1296,PRYG001213,2024,YG010,False,,,,,2025-03-09 15:30:53,,True,admin
1297,PRYG001214,2022,YG010,False,,,,,2025-03-09 15:32:58,,True,admin
1298,PRYG001215,2022,YG010,False,,,,,2025-03-09 15:34:26,,True,admin
1299,PRYG001216,2020,YG010,False,,,,,2025-03-09 15:45:22,,True,admin
1300,PRYG001217,2023,YG010,False,,,,,2025-03-09 15:46:31,,True,admin
1301,PRYG001218,2024,YG010,False,,,,,2025-03-09 15:51:15,,True,admin
1302,PRYG001219,2023,YG010,False,,,,,2025-03-09 15:54:19,,True,admin
1303,PRYG001220,2022,YG010,False,,,,,2025-03-09 15:56:52,,True,admin
1304,PRYG001221,2020,YG006,False,,,,,2025-03-09 16:27:11,,True,admin
1305,PRYG001222,2017,YG010,False,,,,,2025-03-09 16:30:38,,True,admin
1306,PRYG001223,2005,YG029,False,,,,,2025-03-09 16:38:22,,True,admin
1307,PRYG001224,2010,YG002,False,,,,,2025-03-09 19:40:48,,True,admin
1309,PRYG001226,2009,YG009,False,,,,,2025-03-09 22:06:37,,True,admin
1311,PRYG001227,2006,YG028,False,,,,,2025-03-09 22:55:43,,True,admin
1312,PRYG001228,2015,YG010,False,,,,,2025-03-10 11:49:16,,True,admin
1313,PRYG001229,2008,YG013,False,,,,,2025-03-10 14:21:12,,True,admin
1316,PRYG001231,2016,YG016,False,,,,,2025-03-10 14:30:34,,True,admin
1317,PRYG001232,2018,YG010,False,,,,,2025-03-10 14:41:33,,True,admin
