period_id,node_id,person_id,role,visibility,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTPD000014,OTND00000265,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000266,1153,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000267,1256,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000268,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000269,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000270,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000271,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000272,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000273,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000274,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000275,1391,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000276,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000277,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000278,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000279,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000280,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000281,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000282,3092,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000283,233,نائب المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000284,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000285,160,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000286,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000287,1812,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000288,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000289,182,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000290,2270,أمين الصندوق,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000291,1391,أمين السر,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000292,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000293,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000294,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000295,1153,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000296,1256,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000297,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000298,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000299,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000300,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000301,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000302,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000303,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000304,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000305,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000306,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000307,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000308,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000309,948,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000310,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000311,3092,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,3093,المسؤول العام,public,2026-05-26 19:41:04,2026-05-29 14:36:10,False,admin
OTPD000015,OTND00000312,3184,المسؤول العام,public,2026-05-29 14:36:10,,True,admin
OTPD000016,OTND00000313,233,قائم بأعمال المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000314,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000315,160,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000316,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000317,1812,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000318,2744,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000319,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000320,182,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000321,1,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000322,2270,أمين الصندوق,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000323,1391,أمين السر,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000324,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000325,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000326,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000327,1153,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000328,1256,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000329,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000330,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000331,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000332,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000333,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000334,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000335,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000336,1391,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000337,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000338,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000339,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000340,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000341,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000342,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000343,3091,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,233,قائم بأعمال المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000345,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000346,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000347,1812,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000348,2744,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000349,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000350,182,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000351,1,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000352,2270,أمين الصندوق,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000353,1391,أمين السر,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000354,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000355,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000356,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000357,1256,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000358,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000359,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000360,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000361,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000362,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000363,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000364,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000365,1391,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000366,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000367,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000368,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000369,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000370,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000371,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000372,3091,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000373,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000374,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000375,1812,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000376,2744,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000377,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000378,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000379,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000380,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000381,1256,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000382,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000383,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000384,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000385,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000386,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000387,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000388,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000389,1391,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000390,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000391,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000392,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000393,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000394,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000395,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000396,3091,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,3091,المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000398,1259,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000399,1392,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000400,241,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000401,233,نائب المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000402,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000403,160,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000404,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000405,1812,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000406,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000407,182,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000408,2270,أمين الصندوق,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000409,1391,أمين السر,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000410,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000411,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000412,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000413,1153,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000414,1256,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000415,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000416,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000417,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000418,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000419,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000420,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000421,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000422,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000423,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000424,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000425,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000426,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000427,948,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000428,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000429,3092,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,3092,قائم بأعمال المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000431,1255,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000432,136,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000433,1812,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000434,2744,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000435,1392,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000436,1399,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000437,2738,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000438,1484,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000439,1256,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000440,203,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000441,1396,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000442,1394,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000443,2832,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000444,230,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000445,4,مجلس فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000446,1419,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000447,1391,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000448,1400,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000449,1410,مجلس فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000450,532,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000451,534,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000452,2736,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000453,523,اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000454,1259,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000455,1392,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000456,241,مجلس فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000457,3112,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,3112,المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,2537,المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000460,3177,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000461,3178,مستشار الشبيبة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000462,221,مسؤول فئة العاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000463,195,مسؤول فئة العاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000464,221,نائب المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000465,3068,مسؤول فئة الجامعيّة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000466,1850,مسؤول فئة الجامعيّة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000467,3179,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000468,172,مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000469,3180,مرشد روحي فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000470,1270,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000471,3181,مرشد روحي فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000472,1981,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000473,1960,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000474,3182,مرشد روحي فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000475,1387,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000476,43,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000477,7,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000478,1848,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000479,3183,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000480,2535,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,1359,المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000482,3106,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000483,3107,قائم بأعمال مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000484,1359,قائم بأعمال مسؤول فئة الثانوي,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000485,385,مسؤول فئة الإعدادي,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000486,3108,مسؤول فئة البراعم,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000487,1494,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000488,749,مسؤول اللجنة الإعلاميّة,public,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000489,3109,نائب المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,1565,المسؤول العام,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000491,253,أمين الصندوق,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000492,325,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000493,200,أمين السر,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000494,1565,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000495,3101,المرشد الروحي,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000496,3102,المرشد الروحيّ العام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,965,الأمين العام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000498,1281,مسؤول لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,948,مسؤول لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,141,مسؤول لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000501,1291,مسؤول لجنة تطوير شبيبات الجنوب,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000502,968,مسؤول لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000503,1,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000504,1067,مسؤول لجنة التدريب والتطوير,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,1347,مسؤول لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,1050,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000507,390,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000508,1657,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000509,863,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000510,1270,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000511,1621,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000512,77,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000513,16,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000514,1564,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000515,298,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000516,836,لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000517,114,لجنة تطوير شبيبات الجنوب,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000518,253,لجنة تطوير شبيبات الجنوب,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000519,1282,لجنة تطوير شبيبات الجنوب,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000520,338,لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000521,245,لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000522,1586,لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000523,3077,لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000524,233,لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000525,148,لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000526,346,لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000527,805,لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000528,194,لجنة التدريب والتطوير,public,2026-05-26 19:41:04,,True,admin
