period_id,from_node_id,to_node_id,edge_type,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTPD000007,OTND00000112,OTND00000120,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000007,OTND00000111,OTND00000121,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000007,OTND00000112,OTND00000121,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000139,peer,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000141,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000142,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000143,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000144,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000145,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000146,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000147,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000148,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000149,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000150,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000151,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000152,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000153,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000154,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000155,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000008,OTND00000140,OTND00000156,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000157,peer,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000159,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000160,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000163,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000164,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000165,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000158,OTND00000166,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000160,OTND00000161,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000009,OTND00000160,OTND00000162,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000197,peer,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000197,OTND00000198,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000168,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000169,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000170,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000174,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000176,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000179,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000184,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000188,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000191,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000192,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000167,OTND00000193,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000184,OTND00000185,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000184,OTND00000186,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000184,OTND00000187,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000188,OTND00000189,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000188,OTND00000190,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000193,OTND00000194,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000193,OTND00000195,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000193,OTND00000196,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000169,OTND00000171,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000170,OTND00000171,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000169,OTND00000172,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000170,OTND00000172,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000169,OTND00000173,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000170,OTND00000173,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000174,OTND00000175,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000176,OTND00000177,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000176,OTND00000178,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000179,OTND00000180,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000179,OTND00000181,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000179,OTND00000182,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000010,OTND00000179,OTND00000183,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000199,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000201,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000202,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000205,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000206,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000207,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000208,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000209,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000212,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000200,OTND00000213,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000203,OTND00000201,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000204,OTND00000202,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000210,OTND00000205,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000210,OTND00000206,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000211,OTND00000207,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000211,OTND00000208,peer,2026-05-26 19:41:04,,True,admin
OTPD000011,OTND00000211,OTND00000209,peer,2026-05-26 19:41:04,,True,admin
OTPD000012,OTND00000214,OTND00000215,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000012,OTND00000214,OTND00000218,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000012,OTND00000214,OTND00000219,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000012,OTND00000215,OTND00000216,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000012,OTND00000215,OTND00000217,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000429,peer,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000401,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000402,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000403,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000404,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000406,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000407,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000408,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000409,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000430,OTND00000427,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000427,OTND00000405,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000427,OTND00000421,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000427,OTND00000422,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000019,OTND00000427,OTND00000428,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000251,peer,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000220,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000221,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000222,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000223,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000224,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000225,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000226,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000227,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000228,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000229,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000013,OTND00000250,OTND00000230,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000457,peer,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000431,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000432,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000433,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000434,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000435,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000458,OTND00000439,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000439,OTND00000440,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000439,OTND00000441,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000431,OTND00000454,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000439,OTND00000455,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000020,OTND00000439,OTND00000456,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000396,peer,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000373,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000374,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000375,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000376,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000377,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000397,OTND00000381,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000381,OTND00000382,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000381,OTND00000383,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000373,OTND00000398,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000381,OTND00000399,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000018,OTND00000381,OTND00000400,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000372,peer,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000345,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000346,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000347,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000348,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000349,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000350,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000351,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000352,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000353,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000357,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000358,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000017,OTND00000344,OTND00000359,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000343,peer,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000314,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000315,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000316,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000317,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000318,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000319,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000320,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000321,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000322,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000016,OTND00000313,OTND00000323,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000311,peer,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000283,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000284,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000285,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000286,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000288,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000289,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000290,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000291,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000312,OTND00000309,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000309,OTND00000287,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000309,OTND00000303,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000309,OTND00000304,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000015,OTND00000309,OTND00000310,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000282,peer,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000253,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000254,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000255,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000256,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000257,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000258,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000259,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000260,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000261,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000014,OTND00000252,OTND00000262,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000460,peer,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000461,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000462,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000463,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000464,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000465,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000466,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000467,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000468,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000470,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000472,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000473,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000475,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000476,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000477,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000478,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000479,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000459,OTND00000480,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000469,OTND00000467,peer,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000469,OTND00000468,peer,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000471,OTND00000470,peer,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000474,OTND00000472,peer,2026-05-26 19:41:04,,True,admin
OTPD000021,OTND00000474,OTND00000473,peer,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000482,peer,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000483,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000484,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000485,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000486,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000487,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000488,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000022,OTND00000481,OTND00000489,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,OTND00000495,peer,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,OTND00000491,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,OTND00000492,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,OTND00000493,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000023,OTND00000490,OTND00000494,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000496,peer,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000498,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000499,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000500,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000501,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000502,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000503,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000504,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000505,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000506,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000550,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000547,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000551,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000497,OTND00000548,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,OTND00000507,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,OTND00000508,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,OTND00000509,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,OTND00000510,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000499,OTND00000511,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,OTND00000512,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,OTND00000513,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,OTND00000514,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,OTND00000515,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000500,OTND00000516,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000501,OTND00000517,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000501,OTND00000518,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000501,OTND00000519,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000502,OTND00000520,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000502,OTND00000521,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000502,OTND00000522,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000502,OTND00000523,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000498,OTND00000524,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000498,OTND00000525,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000498,OTND00000526,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000498,OTND00000527,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000504,OTND00000528,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000504,OTND00000529,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000504,OTND00000530,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000503,OTND00000531,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000503,OTND00000532,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000503,OTND00000533,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000534,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000535,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000536,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000537,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000538,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000539,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000505,OTND00000540,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000541,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000542,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000543,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000544,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000545,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000506,OTND00000546,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000548,OTND00000549,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000507,OTND00000499,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000508,OTND00000499,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000509,OTND00000499,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000510,OTND00000499,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000511,OTND00000499,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000512,OTND00000500,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000513,OTND00000500,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000514,OTND00000500,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000515,OTND00000500,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000516,OTND00000500,reports_to,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000552,peer,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000554,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000555,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000556,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000557,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000558,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000559,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000560,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000561,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000562,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000563,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000566,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,OTND00000564,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000564,OTND00000565,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000568,OTND00000567,peer,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000568,OTND00000569,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000568,OTND00000570,hierarchy,2026-05-26 19:41:04,,True,admin
OTPD000027,OTND31641638,OTND31641639,peer,2026-05-29 11:19:23,,True,admin
OTPD000027,OTND31641638,OTND31641640,hierarchy,2026-05-29 11:20:53,,True,admin
OTPD000027,OTND31641638,OTND31641641,hierarchy,2026-05-29 11:21:54,,True,admin
