person_id,jec_year,is_current,responsibility_name,start_date,end_date,youth_group_id,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1290,,False,مسؤول فئة الإعدادي,,,YG012,2025-03-09 12:51:26,,True,admin
1291,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG019,2025-03-09 13:07:10,,True,admin
1292,,False,,,,YG012,2025-03-09 13:10:36,,True,admin
1293,2025,False,مسؤول فئة البراعم,,,YG019,2025-03-09 13:14:30,,True,admin
1304,2025,False,أمين السر,,,YG006,2025-03-09 16:27:11,,True,admin
1304,2025,False,مجلس الجامعيّة,,,YG006,2025-03-09 16:27:11,,True,admin
1306,2025,False,مسؤول فئتيّ الإعدادي والثانوي,,,YG029,2025-03-09 16:38:22,,True,admin
1311,,False,,,,YG028,2025-03-09 22:55:43,,True,admin
1312,2025,False,مسؤول فئة البراعم,,,YG010,2025-03-10 11:49:16,,True,admin
1313,2025,False,,,,YG013,2025-03-10 14:21:12,,True,admin
1316,2025,False,المسؤول العام,,,YG016,2025-03-10 14:30:34,,True,admin
1316,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG016,2025-03-10 14:30:34,,True,admin
1317,2025,False,مجلس البراعم,,,YG010,2025-03-10 14:41:33,,True,admin
1318,2025,False,مسؤول فئة الثانوي,,,YG016,2025-03-10 15:20:29,,True,admin
1359,2025,False,مسؤول فئة الثانوي,,,YG028,2025-03-10 17:14:56,,True,admin
1363,2025,False,,,,YG016,2025-03-10 17:40:05,,True,admin
1363,,False,,,,YG016,2025-03-10 17:40:05,,True,admin
1364,2025,False,مسؤول براعم,,,YG005,2025-03-10 17:49:24,,True,admin
1369,,False,مسؤول براعم,,,YG016,2025-03-10 19:44:44,,True,admin
1369,,False,مسؤول إعدادي,,,YG016,2025-03-10 19:44:44,,True,admin
1369,,False,مسؤول ثانوي,,,YG016,2025-03-10 19:44:44,,True,admin
1369,,False,مسؤول جامعيّة وعاملة,,,YG016,2025-03-10 19:44:44,,True,admin
1372,2025,False,,,,YG010,2025-03-10 20:07:45,,True,admin
1373,2025,False,المسؤول العام,,,YG026,2025-03-10 20:38:24,,True,admin
1373,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG026,2025-03-10 20:38:24,,True,admin
1373,,False,مسؤول براعم,,,YG026,2025-03-10 20:38:24,,True,admin
1373,,False,مسؤول إعدادي وثانوي,,,YG026,2025-03-10 20:38:24,,True,admin
1374,2025,False,,,,YG026,2025-03-10 20:49:50,,True,admin
1375,2025,False,,,,YG026,2025-03-10 20:49:53,,True,admin
1376,2025,False,,,,YG026,2025-03-10 20:59:12,,True,admin
1380,2025,False,,,,YG026,2025-03-10 21:50:04,,True,admin
1383,,False,,,,YG016,2025-03-11 00:22:11,,True,admin
1384,2025,False,مسؤول اللجنة الإعلاميّة,,,YG026,2025-03-11 01:56:17,,True,admin
1384,2025,False,مسؤول فئة البراعم,,,YG026,2025-03-11 01:56:17,,True,admin
1384,2025,False,مسؤول فئة الثانوي,,,YG026,2025-03-11 01:56:17,,True,admin
1386,2025,False,,,,YG026,2025-03-11 07:47:29,,True,admin
1387,2025,False,مسؤول اللجنة الإعلاميّة,,,YG023,2025-03-11 10:15:20,,True,admin
1390,2025,False,المسؤول العام,,,YG022,2025-03-11 10:48:01,,True,admin
1392,2025,False,مسؤول اللجنة الإعلاميّة,,,YG022,2025-03-11 10:54:29,,True,admin
1392,2025,False,مجلس الجامعيّة,,,YG022,2025-03-11 10:54:29,,True,admin
1394,2025,False,مجلس الإعدادي,,,YG022,2025-03-11 10:56:57,,True,admin
1395,2025,False,,,,YG022,2025-03-11 10:57:56,,True,admin
1396,2025,False,,,,YG022,2025-03-11 10:58:50,,True,admin
1397,2025,False,مسؤول العلاقات العامة والتطوير,,,YG022,2025-03-11 11:04:16,,True,admin
1410,,False,مسؤول براعم,,,YG022,2025-03-11 11:59:42,,True,admin
1416,2025,False,,,,YG023,2025-03-11 13:44:35,,True,admin
1417,2025,False,,,,YG023,2025-03-11 13:45:03,,True,admin
1419,2025,False,,,,YG022,2025-03-11 14:07:21,,True,admin
1438,2025,False,,,,YG022,2025-03-11 16:22:36,,True,admin
1440,2025,False,لجنة الخدمة,,,YG009,2025-03-11 16:45:09,,True,admin
1440,,False,لجنة الخدمة,,,YG009,2025-03-11 16:45:09,,True,admin
1445,2025,False,مسؤول فئة البراعم,,,YG023,2025-03-11 20:18:08,,True,admin
1445,,False,مسؤول براعم,,,YG023,2025-03-11 20:18:08,,True,admin
1463,2025,False,لجنة الخدمة,,,YG026,2025-03-12 16:48:29,,True,admin
1492,2025,False,,,,YG028,2025-03-12 23:50:48,,True,admin
1494,2025,False,مسؤول فئة الجامعيّة,,,YG028,2025-03-13 00:29:53,,True,admin
1498,2025,False,,,,YG019,2025-03-13 12:19:35,,True,admin
1499,2025,False,,,,YG028,2025-03-13 12:21:13,,True,admin
1500,2025,False,مسؤول براعم,,,YG019,2025-03-13 12:31:45,,True,admin
1502,2025,False,,,,YG019,2025-03-13 12:56:42,,True,admin
1502,,False,,,,YG019,2025-03-13 12:56:42,,True,admin
1503,,False,,,,YG019,2025-03-13 13:13:03,,True,admin
1564,2025,False,مسؤول فئة البراعم,,,YG016,2025-03-14 10:04:26,,True,admin
1565,2025,False,اللجنة الإعلاميّة,,,YG030,2025-03-14 10:40:55,,True,admin
1571,,False,,,,YG015,2025-03-14 16:35:14,,True,admin
1572,2025,False,معلم في التعليم المسيحي,,,YG014,2025-03-14 16:40:01,,True,admin
1573,,False,,,,YG014,2025-03-14 16:40:39,,True,admin
1576,2025,False,مسؤول منطقة,,,YG014,2025-03-14 16:48:31,,True,admin
1583,,False,,,,YG014,2025-03-14 18:09:08,,True,admin
1586,2025,False,,,,YG009,2025-03-14 21:25:50,,True,admin
1586,,False,,,,YG009,2025-03-14 21:25:50,,True,admin
1590,2026,True,مسؤول براعم,,,YG019,2025-03-14 22:58:48,,True,admin
1591,2025,False,,,,YG012,2025-03-14 23:26:22,,True,admin
1596,,False,,,,YG014,2025-03-15 12:24:01,,True,admin
1598,2025,False,مسؤول فئة البراعم,,,YG007,2025-03-15 14:37:03,,True,admin
1598,,False,مسؤول فئة الجامعيّة,,,YG007,2025-03-15 14:37:03,,True,admin
1634,2025,False,مجلس البراعم,,,YG010,2025-03-15 23:00:31,,True,admin
1651,2025,False,,,,YG016,2025-03-16 12:02:12,,True,admin
1652,2025,False,,,,YG016,2025-03-16 12:19:30,,True,admin
1653,2025,False,,,,YG014,2025-03-16 13:00:31,,True,admin
1655,2025,False,مسؤول فئة البراعم,,,YG016,2025-03-16 13:21:01,,True,admin
1657,2025,False,مسؤول فئتيّ الإعدادي والثانوي,,,YG019,2025-03-16 14:21:46,,True,admin
1663,2025,False,مسؤول براعم,,,YG019,2025-03-16 14:40:41,,True,admin
1669,2025,False,,,,YG014,2025-03-16 14:48:05,,True,admin
1743,,False,,,,YG011,2025-03-17 07:46:58,,True,admin
1766,2025,False,مسؤول براعم,,,YG029,2025-03-17 18:44:42,,True,admin
1789,2025,False,,,,YG007,2025-03-18 01:39:10,,True,admin
1812,,False,,,,YG022,2025-03-18 11:25:12,,True,admin
1828,,False,,,,YG016,2025-03-19 13:37:52,,True,admin
1829,2025,False,,,,YG016,2025-03-19 14:17:39,,True,admin
1840,2025,False,اللجنة الإعلاميّة,,,YG016,2025-03-19 18:15:50,,True,admin
1843,2025,False,,,,YG016,2025-03-19 23:48:38,,True,admin
1845,,False,,,,YG016,2025-03-20 11:41:34,,True,admin
1846,,False,,,,YG023,2025-03-20 12:20:37,,True,admin
1847,,False,,,,YG023,2025-03-20 12:22:27,,True,admin
1848,2025,False,,,,YG023,2025-03-20 12:23:49,,True,admin
1849,,False,,,,YG023,2025-03-20 12:25:24,,True,admin
1859,2025,False,,,,YG014,2025-03-20 15:37:58,,True,admin
1924,,False,مسؤول براعم,,,YG023,2025-03-20 23:30:35,,True,admin
1937,,False,,,,YG022,2025-03-21 18:47:34,,True,admin
1990,2025,False,مسؤول فئة الثانوي,,,YG010,2025-03-22 19:26:40,,True,admin
1998,2025,False,,,,YG026,2025-03-22 20:03:10,,True,admin
2008,,False,منظم رحلات,,,YG014,2025-03-22 20:53:15,,True,admin
2012,,False,,,,YG015,2025-03-22 22:09:35,,True,admin
2017,2021,False,مسؤول براعم,,,YG010,2025-03-22 23:50:18,,True,admin
2024,2025,False,مسؤول براعم,,,YG026,2025-03-23 22:21:34,,True,admin
2024,2025,False,مسؤول إعدادي وثانوي,,,YG026,2025-03-23 22:21:34,,True,admin
2027,2025,False,,,,YG029,2025-03-24 17:30:35,,True,admin
2104,,False,مسؤول براعم,,,YG007,2025-03-28 23:22:24,,True,admin
2115,2025,False,,,,YG019,2025-03-29 12:47:51,,True,admin
2221,,False,,,,YG023,2025-04-03 11:20:40,,True,admin
2222,,False,,,,YG023,2025-04-03 11:22:31,,True,admin
2222,,False,,,,YG020,2025-06-16 18:07:13,,True,admin
2269,2025,False,نائب المسؤول العام,,,YG021,2025-04-18 19:52:40,,True,admin
2270,2025,False,,,,YG022,2025-04-18 23:45:23,,True,admin
2270,,False,,,,YG022,2025-04-18 23:45:23,,True,admin
2300,2025,False,مسؤول براعم,,,YG023,2025-04-26 14:11:38,,True,admin
2301,,False,,,,YG003,2025-04-27 12:39:08,,True,admin
2305,,False,مجلس الثانوي,,,YG023,2025-04-28 19:10:37,,True,admin
2371,2025,False,اللجنة الإعلاميّة,,,YG006,2025-05-07 15:45:48,,True,admin
2372,,False,مسؤول لجنة الخدمة,,,YG006,2025-05-07 22:17:27,,True,admin
2450,2025,False,مسؤول إعدادي وثانوي,,,YG025,2025-05-28 10:05:22,,True,admin
2458,,False,,,,YG025,2025-05-28 17:33:09,,True,admin
2459,2025,False,,,,YG025,2025-05-28 17:41:02,,True,admin
2460,2025,False,,,,YG025,2025-05-28 17:47:09,,True,admin
2520,2025,False,,,,YG020,2025-06-16 17:21:49,,True,admin
2521,2025,False,,,,YG020,2025-06-16 17:23:20,,True,admin
2524,2025,False,مساعد في الفئات الصغرى,,,YG020,2025-06-16 18:11:59,,True,admin
2525,,False,,,,YG020,2025-06-16 18:15:35,,True,admin
2527,,False,مسؤول براعم,,,YG020,2025-06-16 18:52:45,,True,admin
2527,,False,مسؤول إعدادي وثانوي,,,YG020,2025-06-16 18:52:45,,True,admin
2528,,False,مسؤول براعم,,,YG020,2025-06-16 19:05:35,,True,admin
2530,,False,مسؤول براعم,,,YG020,2025-06-18 17:03:38,,True,admin
2530,,False,مسؤول إعدادي وثانوي,,,YG020,2025-06-18 17:03:38,,True,admin
2531,,False,,,,YG023,2025-06-18 21:13:55,,True,admin
2538,,False,,,,YG023,2025-06-19 16:33:51,,True,admin
2538,,False,,,,YG027,2025-11-04 00:07:41,,True,admin
2544,,False,,,,YG023,2025-06-24 15:39:04,,True,admin
2552,,False,مسؤول فئة الإعدادي,,,YG020,2025-06-25 12:59:08,,True,admin
2554,,False,,,,YG017,2025-06-26 10:01:07,,True,admin
2555,,False,,,,YG017,2025-06-26 10:52:14,,True,admin
2649,,False,مجلس البراعم,,,YG005,2025-09-15 21:57:49,,True,admin
2716,2025,False,مجلس البراعم,,,YG005,2025-10-28 21:22:24,,True,admin
2738,2025,False,مجلس الجامعيّة والعاملة,,,YG022,2025-10-31 16:01:21,,True,admin
2744,2025,False,مسؤول براعم,,,YG022,2025-10-31 20:58:23,,True,admin
2744,,False,,,,YG022,2025-10-31 20:58:23,,True,admin
2756,,False,,,,YG027,2025-11-01 12:53:22,,True,admin
2812,2025,False,,,,YG028,2025-11-01 17:44:14,,True,admin
2832,2025,False,,,,YG022,2025-11-02 09:06:38,,True,admin
2832,,False,,,,YG022,2025-11-02 09:06:38,,True,admin
2839,2025,False,,,,YG026,2025-11-02 15:45:41,,True,admin
2842,,False,مسؤول فئة البراعم,,,YG026,2025-11-02 15:49:59,,True,admin
2874,,False,,,,YG019,2025-11-04 00:17:50,,True,admin
2886,,False,,,,YG019,2025-11-04 13:36:14,,True,admin
2895,2025,False,,,,YG029,2025-11-05 07:31:11,,True,admin
2918,,False,,,,YG024,2025-11-05 15:13:06,,True,admin
2919,,False,,,,YG024,2025-11-05 19:24:23,,True,admin
2922,,False,,,,YG024,2025-11-05 21:21:05,,True,admin
2924,2025,False,,,,YG018,2025-11-06 20:13:22,,True,admin
3008,2026,True,مسؤول لجنة الخدمة,,,YG016,2026-01-23 12:21:47,,True,admin
3009,2026,True,,,,YG004,2026-01-23 12:38:16,,True,admin
3014,2026,True,,,,YG021,2026-01-23 15:17:51,,True,admin
3015,2026,True,,,,YG024,2026-01-23 16:47:13,,True,admin
3018,2026,True,اللجنة الروحيّة,,,YG011,2026-01-23 20:05:22,,True,admin
3027,,False,مسؤول براعم,,,YG002,2026-01-24 16:26:57,,True,admin
3042,,False,,,,YG007,2026-01-24 22:05:52,,True,admin
3043,,False,,,,YG007,2026-01-24 22:36:22,,True,admin
3044,2026,True,مسؤول براعم,,,YG009,2026-01-24 23:16:10,,True,admin
3048,,False,,,,YG024,2026-01-25 11:47:17,,True,admin
3063,,False,,,,YG027,2026-01-25 17:12:32,,True,admin
3067,,False,,,,YG023,2026-01-25 22:47:05,,True,admin
3068,,False,,,,YG023,2026-01-25 22:51:28,,True,admin
3070,2026,True,مسؤول فئة البراعم,,,YG025,2026-01-26 13:57:47,,True,admin
3071,2026,True,نائب المسؤول العام,,,YG025,2026-01-26 14:16:17,,True,admin
3076,,False,,,,YG003,2026-01-26 16:26:28,,True,admin
3082,,False,,,,YG025,2026-01-26 19:07:22,,True,admin
3083,,False,اللجنة الفنيّة,,,YG003,2026-01-26 19:09:21,,True,admin
3087,2026,True,,,,YG006,2026-01-27 07:47:13,,True,admin
805,,False,المسؤول العام,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,أمين الصندوق,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,أمين السر,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مجلس البراعم,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مجلس الإعدادي,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مسؤول فئة الثانوي,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مجلس الجامعيّة والعاملة,,,YG002,2025-02-06 13:23:06,,True,admin
805,,False,مسؤول الأرشيف,,,YG002,2025-02-06 13:23:06,,True,admin
1255,2025,False,,,,YG022,2025-03-01 14:25:20,,True,admin
271,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG015,2025-01-31 11:17:40,,True,admin
2912,,False,,,,YG024,2025-11-05 12:50:56,,True,admin
245,2025,False,أمين السر,,,YG015,2025-01-31 11:16:48,,True,admin
245,,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG015,2025-01-31 11:16:48,,True,admin
1281,,False,مسؤول براعم,,,YG002,2025-03-05 08:22:07,,True,admin
1281,,False,مسؤول فئة الإعدادي,,,YG002,2025-03-05 08:22:07,,True,admin
1281,,False,مسؤول فئة الثانوي,,,YG002,2025-03-05 08:22:07,,True,admin
1253,,False,,,,YG012,2025-03-01 12:50:05,,True,admin
1272,,False,,,,YG024,2025-03-04 12:51:54,,True,admin
254,2025,False,اللجنة الإعلاميّة,,,YG006,2025-01-31 11:17:01,,True,admin
680,2025,False,مسؤول اللجنة الإعلاميّة,,,YG006,2025-02-03 02:09:11,,True,admin
1391,2025,False,مجلس البراعم,,,YG022,2025-03-11 10:52:37,,True,admin
1391,2025,False,مسؤول اللجنة الفنيّة,,,YG022,2025-03-11 10:52:37,,True,admin
1391,2024,False,مجلس البراعم,,,YG022,2025-03-11 10:52:37,,True,admin
1391,2024,False,أمين الصندوق,,,YG022,2025-03-11 10:52:37,,True,admin
1126,2025,False,المسؤول العام,,,YG006,2025-02-23 14:17:18,,True,admin
0,,False,,,,YG005,2025-01-31 11:12:11,,True,admin
1405,,False,مسؤول جامعيّة,,,YG008,2026-05-25 19:02:52,,True,admin
1405,,False,مسؤول إعدادي,,,YG008,2026-05-25 19:02:52,,True,admin
1833,,False,,,,YG016,2025-03-19 15:15:48,,True,admin
194,2025,False,,,,YG014,2025-01-31 11:15:47,,True,admin
71,2025,False,,,,YG002,2025-01-31 11:13:56,,True,admin
71,,False,,,,YG023,2025-03-20 12:24:29,,True,admin
412,2025,False,,,,YG011,2025-02-01 13:19:33,,True,admin
43,,False,,,,YG023,2025-01-31 11:13:28,,True,admin
258,2025,False,مسؤول فئة البراعم,,,YG003,2025-01-31 11:17:10,,True,admin
258,,False,,,,YG003,2025-01-31 11:17:10,,True,admin
1274,,False,,,,YG014,2025-03-04 13:01:58,,True,admin
1621,2025,False,المسؤول العام,,,YG007,2025-03-15 20:14:08,,True,admin
1621,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG007,2025-03-15 20:14:08,,True,admin
81,,False,,,,YG016,2025-01-31 11:14:13,,True,admin
66,,False,اللجنة الإعلاميّة,,,YG016,2025-01-31 11:13:50,,True,admin
498,2025,False,مجلس الشبيبة,,,YG011,2025-02-01 16:05:19,,True,admin
498,2025,False,مسؤول لجنة النشاطات,,,YG011,2025-02-01 16:05:19,,True,admin
1851,,False,,,,YG023,2025-03-20 12:51:00,,True,admin
590,2025,False,مسؤول فئة الثانوي,,,YG003,2025-02-01 22:43:40,,True,admin
105,,False,,,,YG005,2025-01-31 11:14:35,,True,admin
101,2025,False,مسؤول فئة الإعدادي,,,YG003,2025-01-31 11:14:32,,True,admin
98,2025,False,مجلس الجامعيّة والعاملة,,,YG005,2025-01-31 11:14:28,,True,admin
128,2025,False,مجلس الجامعيّة والعاملة,,,YG005,2025-01-31 11:14:50,,True,admin
1310,2025,False,مجلس الجامعيّة والعاملة,,,YG003,2025-03-09 22:09:10,,True,admin
77,2025,False,مسؤول براعم,,,YG019,2025-01-31 11:14:09,,True,admin
110,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG016,2025-01-31 11:14:39,,True,admin
167,,False,,,,YG011,2025-01-31 11:15:27,,True,admin
480,2025,False,المسؤول العام,,,YG017,2025-02-01 15:25:08,,True,admin
480,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG017,2025-02-01 15:25:08,,True,admin
195,2025,False,,,,YG023,2025-01-31 11:15:47,,True,admin
272,2025,False,,,,YG014,2025-01-31 11:17:41,,True,admin
298,2025,False,المسؤول العام,,,YG011,2025-01-31 11:18:44,,True,admin
221,2025,False,,,,YG023,2025-01-31 11:16:14,,True,admin
91,2025,False,مسؤول لجنة الخدمة,,,YG017,2025-01-31 11:14:25,,True,admin
264,2025,False,,,,YG003,2025-01-31 11:17:17,,True,admin
1855,2025,False,لجنة الخدمة,,,YG023,2025-03-20 14:44:03,,True,admin
145,2025,False,مسؤول فئة العاملة,,,YG006,2025-01-31 11:15:01,,True,admin
310,2025,False,,,,YG014,2025-01-31 11:20:08,,True,admin
137,,False,,,,YG005,2025-01-31 11:14:57,,True,admin
263,2024,False,مسؤول فئة البراعم,,,YG005,2025-01-31 11:17:16,,True,admin
263,2025,False,مجلس البراعم,,,YG005,2025-01-31 11:17:16,,True,admin
611,2025,False,,,,YG006,2025-02-02 10:18:23,,True,admin
1547,,False,,,,YG026,2025-03-14 09:05:49,,True,admin
705,2025,False,مسؤول فئة الجامعيّة,,,YG006,2025-02-03 14:23:56,,True,admin
705,2024,False,,,,YG006,2025-02-03 14:23:56,,True,admin
186,2025,False,,,,YG007,2025-01-31 11:15:44,,True,admin
1427,,False,,,,YG022,2025-03-11 15:01:54,,True,admin
1649,2025,False,,,,YG001,2025-03-16 09:34:01,,True,admin
1649,2024,False,,,,YG001,2025-03-16 09:34:01,,True,admin
1245,2025,False,مجلس الثانوي,,,YG007,2025-02-28 03:21:59,,True,admin
1245,2024,False,,,,YG007,2025-02-28 03:21:59,,True,admin
1582,2025,False,,,,YG014,2025-03-14 17:26:25,,True,admin
293,2025,False,,,,YG003,2025-01-31 11:18:33,,True,admin
293,2024,False,اللجنة الإعلاميّة,,,YG003,2025-01-31 11:18:33,,True,admin
538,2024,False,,,,YG022,2025-02-01 20:49:57,,True,admin
541,2024,False,,,,YG022,2025-02-01 20:51:51,,True,admin
612,,False,,,,YG022,2025-02-02 10:19:52,,True,admin
233,2025,False,نائب المسؤول العام,,,YG022,2025-01-31 11:16:28,,True,admin
233,2024,False,مسؤول فئة البراعم,,,YG022,2025-01-31 11:16:28,,True,admin
223,2024,False,مجلس البراعم,,,YG022,2025-01-31 11:16:16,,True,admin
223,2024,False,مسؤول اللجنة الإعلاميّة,,,YG022,2025-01-31 11:16:16,,True,admin
1400,2024,False,مجلس البراعم,,,YG022,2025-03-11 11:25:56,,True,admin
1400,2024,False,مسؤول لجنة الخدمة,,,YG022,2025-03-11 11:25:56,,True,admin
241,2025,False,,,,YG022,2025-01-31 11:16:43,,True,admin
241,2024,False,مسؤول براعم,,,YG022,2025-01-31 11:16:43,,True,admin
1256,2025,False,مسؤول ثانوي,,,YG022,2025-03-01 14:46:42,,True,admin
1256,,False,مسؤول براعم,,,YG022,2025-03-01 14:46:42,,True,admin
762,2025,False,,,,YG002,2025-02-04 13:52:51,,True,admin
1466,,False,,,,YG019,2025-03-12 17:46:20,,True,admin
540,2024,False,مسؤول براعم,,,YG022,2025-02-01 20:50:47,,True,admin
529,2024,False,مسؤول براعم,,,YG022,2025-02-01 20:43:43,,True,admin
529,2024,False,اللجنة الفنيّة,,,YG022,2025-02-01 20:43:43,,True,admin
542,,False,,,,YG022,2025-02-01 20:56:13,,True,admin
966,2025,False,,,,YG010,2025-02-18 13:31:59,,True,admin
966,2024,False,,,,YG010,2025-02-18 13:31:59,,True,admin
124,,False,مسؤول براعم,,,YG005,2025-01-31 11:14:47,,True,admin
124,2024,False,مسؤول براعم,,,YG005,2025-01-31 11:14:47,,True,admin
1622,2025,False,,,,YG007,2025-03-15 20:32:02,,True,admin
1622,2024,False,مسؤول فئة الثانوي,,,YG007,2025-03-15 20:32:02,,True,admin
791,2025,False,مجلس البراعم,,,YG006,2025-02-05 17:12:40,,True,admin
791,,False,مجلس الجامعيّة,,,YG006,2025-02-05 17:12:40,,True,admin
791,2024,False,مجلس البراعم,,,YG006,2025-02-05 17:12:40,,True,admin
278,2025,False,لجنة الخدمة,,,YG003,2025-01-31 11:18:02,,True,admin
278,2022,False,مسؤول فئة البراعم,,,YG003,2025-01-31 11:18:02,,True,admin
278,2023,False,مسؤول فئة البراعم,,,YG003,2025-01-31 11:18:02,,True,admin
278,2024,False,مسؤول فئة البراعم,,,YG003,2025-01-31 11:18:02,,True,admin
1569,2025,False,,,,YG030,2025-03-14 12:41:23,,True,admin
59,2025,False,,,,YG004,2025-01-31 11:13:46,,True,admin
59,2024,False,مسؤول اللجنة الإعلاميّة,,,YG004,2025-01-31 11:13:46,,True,admin
267,2025,False,نائب المسؤول العام,,,YG003,2025-01-31 11:17:21,,True,admin
267,2024,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG003,2025-01-31 11:17:21,,True,admin
1314,2025,False,مسؤول فئة الإعدادي,,,YG016,2025-03-10 14:23:29,,True,admin
1314,,False,مسؤول إعدادي,,,YG016,2025-03-10 14:23:29,,True,admin
1314,,False,مسؤول براعم,,,YG016,2025-03-10 14:23:29,,True,admin
400,2025,False,,,,YG009,2025-02-01 12:13:29,,True,admin
400,2024,False,,,,YG009,2025-02-01 12:13:29,,True,admin
587,2025,False,مسؤول اللجنة الفنيّة,,,YG003,2025-02-01 22:40:21,,True,admin
203,2025,False,مسؤول لجنة الخدمة,,,YG022,2025-01-31 11:15:55,,True,admin
203,2025,False,مجلس الثانوي,,,YG022,2025-01-31 11:15:55,,True,admin
204,2025,False,,,,YG027,2025-01-31 11:15:55,,True,admin
313,2025,False,مسؤول اللجنة الروحيّة,,,YG011,2025-01-31 11:21:26,,True,admin
313,2025,False,نائب المسؤول العام,,,YG011,2025-01-31 11:21:26,,True,admin
269,,False,,,,YG027,2025-01-31 11:17:34,,True,admin
1232,,False,,,,YG023,2025-02-27 18:03:13,,True,admin
253,2025,False,,,,YG030,2025-01-31 11:17:01,,True,admin
253,,False,,,,YG030,2025-01-31 11:17:01,,True,admin
206,,False,,,,YG007,2025-01-31 11:15:57,,True,admin
3032,,False,,,,YG002,2026-01-24 17:45:48,,True,admin
1347,,False,,,,YG011,2025-03-10 15:59:32,,True,admin
3159,,False,,,,YG006,2024-02-28 23:04:44,,True,admin
918,,False,مسؤول جامعيّة وعاملة,,,YG008,2025-02-16 15:32:27,,True,admin
721,,False,,,,YG022,2025-02-03 15:57:39,,True,admin
138,2025,False,,,,YG019,2025-01-31 11:14:58,,True,admin
138,2024,False,,,,YG019,2025-01-31 11:14:58,,True,admin
3161,2024,False,,,,YG022,2024-04-15 19:59:12,,True,admin
592,2024,False,,,,YG022,2025-02-01 22:58:19,,True,admin
232,2025,False,مجلس البراعم,,,YG022,2025-01-31 11:16:27,,True,admin
232,2025,False,اللجنة الإعلاميّة,,,YG022,2025-01-31 11:16:27,,True,admin
232,2024,False,مسؤول براعم,,,YG022,2025-01-31 11:16:27,,True,admin
674,2024,False,,,,YG022,2025-02-02 21:06:35,,True,admin
1442,,False,,,,YG022,2025-03-11 17:50:00,,True,admin
3164,2024,False,مسؤول براعم,,,YG022,2024-04-15 20:11:25,,True,admin
2537,2025,False,,,,YG023,2025-06-19 15:42:54,,True,admin
3077,2026,True,,,,YG003,2026-01-26 16:51:49,,True,admin
1399,,False,عضو مجلس,,,YG022,2025-03-11 11:15:24,,True,admin
1399,2024,False,,,,YG022,2025-03-11 11:15:24,,True,admin
948,2022,False,مسؤول فئة البراعم,2021-09-01,2022-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2022,False,نائب المسؤول العام,2021-09-01,2022-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2026,False,مسؤول فئة البراعم,2025-08-20,2025-11-16,YG022,2025-02-17 13:17:50,,True,admin
948,2026,False,المسؤول العام,2025-11-17,2025-12-23,YG022,2025-02-17 13:17:50,,True,admin
948,2021,False,مجلس البراعم,2020-09-01,2021-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2020,False,مسؤول براعم,2019-09-01,2020-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2019,False,مسؤول براعم,2018-09-01,2019-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2018,False,مسؤول براعم,2018-05-01,2018-08-31,YG022,2025-02-17 13:17:50,,True,admin
948,2022,False,أمين السر,2021-09-01,2022-08-31,YG022,2025-02-17 13:17:50,,True,admin
988,,False,مسؤول في النادي الصيفي,,,YG010,2026-05-27 19:49:48,,True,admin
988,,False,,,,YG010,2026-05-27 19:49:48,,True,admin
177,2025,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG002,2026-05-27 20:33:42,,True,admin
177,,False,مسؤول براعم,,,YG002,2026-05-27 20:33:42,,True,admin
177,,False,مسؤول الأرشيف,,,YG002,2026-05-27 20:33:42,,True,admin
177,,False,لجنة الخدمة,,,YG002,2026-05-27 20:33:42,,True,admin
3188,,False,مسؤول فئتيّ الجامعيّة والعاملة,,,,2026-05-29 13:40:34,,True,admin
25,2025,False,نائب المسؤول العام,,,YG005,2026-05-29 15:04:00,,True,admin
363,2025,False,مسؤول فئة الجامعيّة,,,YG027,2026-05-29 15:09:20,,True,admin
148,2025,False,مجلس الجامعيّة والعاملة,,,YG009,2026-05-29 15:10:19,,True,admin
141,2025,False,المسؤول العام,,,YG012,2026-05-29 15:11:40,,True,admin
141,,False,مسؤول فئة الإعدادي,,,YG012,2026-05-29 15:11:40,,True,admin
