person_id,hobby_skill,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
629,أشغال يدويّة,2025-02-02 11:06:08,,True,admin
630,الترتيل,2025-02-02 11:06:47,,True,admin
630,الرياضة,2025-02-02 11:06:47,,True,admin
630,التمثيل,2025-02-02 11:06:47,,True,admin
630,الرسم,2025-02-02 11:06:47,,True,admin
630,القراءة,2025-02-02 11:06:47,,True,admin
630,أشغال يدويّة,2025-02-02 11:06:47,,True,admin
631,الرياضة,2025-02-02 11:07:01,,True,admin
631,التمثيل,2025-02-02 11:07:01,,True,admin
631,الدبكة والرقصات الفولكلوريّة,2025-02-02 11:07:01,,True,admin
632,الرياضة,2025-02-02 11:09:31,,True,admin
633,الترتيل,2025-02-02 11:10:58,,True,admin
633,الرياضة,2025-02-02 11:10:58,,True,admin
633,تأدية حركات التراتيل,2025-02-02 11:10:58,,True,admin
633,الرسم,2025-02-02 11:10:58,,True,admin
633,أشغال يدويّة,2025-02-02 11:10:58,,True,admin
633,الدبكة والرقصات الفولكلوريّة,2025-02-02 11:10:58,,True,admin
633,الغناء,2025-02-02 11:10:58,,True,admin
634,الرياضة,2025-02-02 11:11:06,,True,admin
634,التمثيل,2025-02-02 11:11:06,,True,admin
634,الدبكة والرقصات الفولكلوريّة,2025-02-02 11:11:06,,True,admin
636,الرياضة,2025-02-02 11:19:03,,True,admin
637,الرياضة,2025-02-02 11:27:35,,True,admin
637,التصوير الفوتوغرافي,2025-02-02 11:27:35,,True,admin
638,العزف,2025-02-02 11:30:23,,True,admin
638,الرياضة,2025-02-02 11:30:23,,True,admin
639,الرياضة,2025-02-02 11:31:22,,True,admin
639,أشغال يدويّة,2025-02-02 11:31:22,,True,admin
640,الرياضة,2025-02-02 11:34:54,,True,admin
641,الترتيل,2025-02-02 11:41:45,,True,admin
641,الرياضة,2025-02-02 11:41:45,,True,admin
641,تأدية حركات التراتيل,2025-02-02 11:41:45,,True,admin
641,الرسم,2025-02-02 11:41:45,,True,admin
641,أشغال يدويّة,2025-02-02 11:41:45,,True,admin
641,الغناء,2025-02-02 11:41:45,,True,admin
642,الرياضة,2025-02-02 11:43:19,,True,admin
642,التمثيل,2025-02-02 11:43:19,,True,admin
642,الرسم,2025-02-02 11:43:19,,True,admin
642,القراءة,2025-02-02 11:43:19,,True,admin
642,أشغال يدويّة,2025-02-02 11:43:19,,True,admin
642,الغناء,2025-02-02 11:43:19,,True,admin
643,الرسم,2025-02-02 11:47:23,,True,admin
644,الترتيل,2025-02-02 11:51:20,,True,admin
644,تأدية حركات التراتيل,2025-02-02 11:51:20,,True,admin
644,الرسم,2025-02-02 11:51:20,,True,admin
644,أشغال يدويّة,2025-02-02 11:51:20,,True,admin
644,الغناء,2025-02-02 11:51:20,,True,admin
645,العزف,2025-02-02 11:54:49,,True,admin
645,تأدية حركات التراتيل,2025-02-02 11:54:49,,True,admin
645,القراءة,2025-02-02 11:54:49,,True,admin
645,الدبكة والرقصات الفولكلوريّة,2025-02-02 11:54:49,,True,admin
645,الغناء,2025-02-02 11:54:49,,True,admin
646,الرياضة,2025-02-02 11:56:28,,True,admin
646,تأدية حركات التراتيل,2025-02-02 11:56:28,,True,admin
647,كتابة نصوص,2025-02-02 12:05:00,2026-05-29 16:33:31,False,admin
648,الرياضة,2025-02-02 12:31:02,,True,admin
648,استكشاف الأشياء الجديدة,2025-02-02 12:31:02,,True,admin
649,الترتيل,2025-02-02 12:56:04,,True,admin
649,الرياضة,2025-02-02 12:56:04,,True,admin
649,تأدية حركات التراتيل,2025-02-02 12:56:04,,True,admin
649,الرسم,2025-02-02 12:56:04,,True,admin
649,الدبكة والرقصات الفولكلوريّة,2025-02-02 12:56:04,,True,admin
649,الغناء,2025-02-02 12:56:04,,True,admin
650,مهارات إداريّة,2025-02-02 12:59:35,,True,admin
650,مهارات العمل الجماعي,2025-02-02 12:59:35,,True,admin
650,مهارات التخطيط,2025-02-02 12:59:35,,True,admin
651,الترتيل,2025-02-02 13:03:43,,True,admin
651,الرياضة,2025-02-02 13:03:43,,True,admin
651,التمثيل,2025-02-02 13:03:43,,True,admin
651,تأدية حركات التراتيل,2025-02-02 13:03:43,,True,admin
651,القراءة,2025-02-02 13:03:43,,True,admin
651,أشغال يدويّة,2025-02-02 13:03:43,,True,admin
651,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:03:43,,True,admin
652,الترتيل,2025-02-02 13:05:40,,True,admin
652,الرياضة,2025-02-02 13:05:40,,True,admin
652,التمثيل,2025-02-02 13:05:40,,True,admin
652,تأدية حركات التراتيل,2025-02-02 13:05:40,,True,admin
652,القراءة,2025-02-02 13:05:40,,True,admin
652,أشغال يدويّة,2025-02-02 13:05:40,,True,admin
652,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:05:40,,True,admin
653,الرياضة,2025-02-02 13:15:16,,True,admin
653,التمثيل,2025-02-02 13:15:16,,True,admin
653,تأدية حركات التراتيل,2025-02-02 13:15:16,,True,admin
653,الرسم,2025-02-02 13:15:16,,True,admin
653,القراءة,2025-02-02 13:15:16,,True,admin
653,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:15:16,,True,admin
653,أشغال يدويّة,2025-02-02 13:15:16,,True,admin
654,الترتيل,2025-02-02 13:16:54,,True,admin
654,الرياضة,2025-02-02 13:16:54,,True,admin
654,تأدية حركات التراتيل,2025-02-02 13:16:54,,True,admin
654,الرسم,2025-02-02 13:16:54,,True,admin
654,أشغال يدويّة,2025-02-02 13:16:54,,True,admin
654,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:16:54,,True,admin
655,الترتيل,2025-02-02 13:19:23,,True,admin
655,الرياضة,2025-02-02 13:19:23,,True,admin
655,التمثيل,2025-02-02 13:19:23,,True,admin
655,تأدية حركات التراتيل,2025-02-02 13:19:23,,True,admin
655,الرسم,2025-02-02 13:19:23,,True,admin
655,أشغال يدويّة,2025-02-02 13:19:23,,True,admin
655,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:19:23,,True,admin
656,التنظيم لأعمال تطوعيّة,2025-02-02 13:39:29,,True,admin
657,أشغال يدويّة,2025-02-02 13:59:05,,True,admin
657,الدبكة والرقصات الفولكلوريّة,2025-02-02 13:59:05,,True,admin
658,العزف,2025-02-02 14:14:12,,True,admin
659,الدبكة والرقصات الفولكلوريّة,2025-02-02 15:14:10,,True,admin
660,الترتيل,2025-02-02 15:18:09,,True,admin
660,الرياضة,2025-02-02 15:18:09,,True,admin
660,الدبكة والرقصات الفولكلوريّة,2025-02-02 15:18:09,,True,admin
661,الرياضة,2025-02-02 15:23:11,,True,admin
662,الترتيل,2025-02-02 15:35:59,,True,admin
662,التمثيل,2025-02-02 15:35:59,,True,admin
662,الغناء,2025-02-02 15:35:59,,True,admin
663,الرسم,2025-02-02 15:45:21,,True,admin
663,الغناء,2025-02-02 15:45:21,,True,admin
664,الرسم,2025-02-02 15:45:22,,True,admin
665,الرياضة,2025-02-02 16:00:16,,True,admin
665,الشطرنج,2025-02-02 16:00:16,,True,admin
666,الرياضة,2025-02-02 16:20:21,,True,admin
666,التمثيل,2025-02-02 16:20:21,,True,admin
666,الرسم,2025-02-02 16:20:21,,True,admin
666,القراءة,2025-02-02 16:20:21,,True,admin
666,أشغال يدويّة,2025-02-02 16:20:21,,True,admin
666,الدبكة والرقصات الفولكلوريّة,2025-02-02 16:20:21,,True,admin
667,التصوير,2025-02-02 16:33:48,,True,admin
668,الترتيل,2025-02-02 16:57:19,,True,admin
668,تأدية حركات التراتيل,2025-02-02 16:57:19,,True,admin
668,الدبكة والرقصات الفولكلوريّة,2025-02-02 16:57:19,,True,admin
669,العزف,2025-02-02 17:02:30,,True,admin
669,الرياضة,2025-02-02 17:02:30,,True,admin
670,الرسم,2025-02-02 17:30:55,,True,admin
670,القراءة,2025-02-02 17:30:55,,True,admin
670,أشغال يدويّة,2025-02-02 17:30:55,,True,admin
671,كتابة نصوص,2025-02-02 18:10:25,,True,admin
671,التصميم الداخلي/ ديكور,2025-02-02 18:10:25,,True,admin
671,مهارات التواصل,2025-02-02 18:10:25,,True,admin
671,مهارات العمل الجماعي,2025-02-02 18:10:25,,True,admin
671,مهارات التخطيط,2025-02-02 18:10:25,,True,admin
671,تحضير الألعاب,2025-02-02 18:10:25,,True,admin
671,أشغال يدويّة,2025-02-02 18:10:25,,True,admin
671,تأدية حركات التراتيل,2025-02-02 18:10:25,,True,admin
672,الرياضة,2025-02-02 19:53:09,,True,admin
672,تأدية حركات التراتيل,2025-02-02 19:53:09,,True,admin
672,القراءة,2025-02-02 19:53:09,,True,admin
673,الرياضة,2025-02-02 20:25:47,,True,admin
675,العزف,2025-02-02 21:31:45,,True,admin
675,الرياضة,2025-02-02 21:31:45,,True,admin
676,الترتيل,2025-02-02 21:47:44,,True,admin
676,الرياضة,2025-02-02 21:47:44,,True,admin
676,التمثيل,2025-02-02 21:47:44,,True,admin
676,تأدية حركات التراتيل,2025-02-02 21:47:44,,True,admin
676,الرسم,2025-02-02 21:47:44,,True,admin
676,القراءة,2025-02-02 21:47:44,,True,admin
676,الدبكة والرقصات الفولكلوريّة,2025-02-02 21:47:44,,True,admin
676,الغناء,2025-02-02 21:47:44,,True,admin
677,الترتيل,2025-02-02 21:50:25,,True,admin
677,الرياضة,2025-02-02 21:50:25,,True,admin
677,التمثيل,2025-02-02 21:50:25,,True,admin
677,تأدية حركات التراتيل,2025-02-02 21:50:25,,True,admin
677,الرسم,2025-02-02 21:50:25,,True,admin
677,القراءة,2025-02-02 21:50:25,,True,admin
677,الدبكة والرقصات الفولكلوريّة,2025-02-02 21:50:25,,True,admin
677,الغناء,2025-02-02 21:50:25,,True,admin
678,الرياضة,2025-02-02 22:19:38,,True,admin
678,تأدية حركات التراتيل,2025-02-02 22:19:38,,True,admin
678,الرسم,2025-02-02 22:19:38,,True,admin
679,التصوير الفوتوغرافي,2025-02-03 01:37:51,,True,admin
679,التمثيل,2025-02-03 01:37:51,,True,admin
679,تصوير فيديو,2025-02-03 01:37:51,,True,admin
679,التصميم الداخلي/ ديكور,2025-02-03 01:37:51,,True,admin
679,مونتاج فيديو,2025-02-03 01:37:51,,True,admin
679,الرسم,2025-02-03 01:37:51,,True,admin
679,أشغال يدويّة,2025-02-03 01:37:51,,True,admin
679,المكياج السينمائي,2025-02-03 01:37:51,,True,admin
681,الرياضة,2025-02-03 12:05:27,,True,admin
681,التصوير الفوتوغرافي,2025-02-03 12:05:27,,True,admin
681,تصوير فيديو,2025-02-03 12:05:27,,True,admin
681,مهارات التواصل,2025-02-03 12:05:27,,True,admin
681,مهارات إداريّة,2025-02-03 12:05:27,,True,admin
681,مهارات العمل الجماعي,2025-02-03 12:05:27,,True,admin
681,مهارات التخطيط,2025-02-03 12:05:27,,True,admin
681,تحضير الألعاب,2025-02-03 12:05:27,,True,admin
681,التنظيم لأعمال تطوعيّة,2025-02-03 12:05:27,,True,admin
681,أشغال يدويّة,2025-02-03 12:05:27,,True,admin
681,الدبكة والرقصات الفولكلوريّة,2025-02-03 12:05:27,,True,admin
684,الترتيل,2025-02-03 12:13:38,,True,admin
684,الرياضة,2025-02-03 12:13:38,,True,admin
684,الرسم,2025-02-03 12:13:38,,True,admin
688,الترتيل,2025-02-03 12:25:06,,True,admin
688,الرياضة,2025-02-03 12:25:06,,True,admin
688,التمثيل,2025-02-03 12:25:06,,True,admin
688,تأدية حركات التراتيل,2025-02-03 12:25:06,,True,admin
688,القراءة,2025-02-03 12:25:06,,True,admin
688,الدبكة والرقصات الفولكلوريّة,2025-02-03 12:25:06,,True,admin
688,أشغال يدويّة,2025-02-03 12:25:06,,True,admin
688,الغناء,2025-02-03 12:25:06,,True,admin
691,العزف,2025-02-03 12:43:50,,True,admin
691,الرياضة,2025-02-03 12:43:50,,True,admin
694,الترتيل,2025-02-03 12:51:01,,True,admin
694,الرياضة,2025-02-03 12:51:01,,True,admin
694,الدبكة والرقصات الفولكلوريّة,2025-02-03 12:51:01,,True,admin
695,الترتيل,2025-02-03 12:51:13,,True,admin
695,الرياضة,2025-02-03 12:51:13,,True,admin
695,الدبكة والرقصات الفولكلوريّة,2025-02-03 12:51:13,,True,admin
696,الرياضة,2025-02-03 12:54:42,,True,admin
696,الغناء,2025-02-03 12:54:42,,True,admin
697,الرياضة,2025-02-03 12:59:56,,True,admin
699,العزف,2025-02-03 13:15:11,,True,admin
699,الترتيل,2025-02-03 13:15:11,,True,admin
699,التمثيل,2025-02-03 13:15:11,,True,admin
699,تأدية حركات التراتيل,2025-02-03 13:15:11,,True,admin
699,القراءة,2025-02-03 13:15:11,,True,admin
699,الدبكة والرقصات الفولكلوريّة,2025-02-03 13:15:11,,True,admin
699,الغناء,2025-02-03 13:15:11,,True,admin
700,الرسم,2025-02-03 13:17:48,,True,admin
701,كتابة نصوص,2025-02-03 14:01:23,,True,admin
701,القراءة,2025-02-03 14:01:23,,True,admin
701,مهارات التواصل,2025-02-03 14:01:23,,True,admin
701,مهارات إداريّة,2025-02-03 14:01:23,,True,admin
701,مهارات العمل الجماعي,2025-02-03 14:01:23,,True,admin
701,مهارات التخطيط,2025-02-03 14:01:23,,True,admin
702,الترتيل,2025-02-03 14:14:22,,True,admin
702,الرياضة,2025-02-03 14:14:22,,True,admin
702,الرسم,2025-02-03 14:14:22,,True,admin
702,التمثيل,2025-02-03 14:14:22,,True,admin
702,أشغال يدويّة,2025-02-03 14:14:22,,True,admin
702,الدبكة والرقصات الفولكلوريّة,2025-02-03 14:14:22,,True,admin
702,الغناء,2025-02-03 14:14:22,,True,admin
704,الرياضة,2025-02-03 14:17:22,,True,admin
704,الترتيل,2025-02-03 14:17:22,,True,admin
704,الرسم,2025-02-03 14:17:22,,True,admin
704,الغناء,2025-02-03 14:17:22,,True,admin
706,الرياضة,2025-02-03 14:35:24,,True,admin
707,الرسم,2025-02-03 14:40:28,,True,admin
709,العزف,2025-02-03 14:50:08,,True,admin
709,الرياضة,2025-02-03 14:50:08,,True,admin
709,القراءة,2025-02-03 14:50:08,,True,admin
710,الرياضة,2025-02-03 15:03:29,,True,admin
711,العزف,2025-02-03 15:16:42,,True,admin
711,الترتيل,2025-02-03 15:16:42,,True,admin
711,تأدية حركات التراتيل,2025-02-03 15:16:42,,True,admin
712,الرياضة,2025-02-03 15:23:59,,True,admin
714,القراءة,2025-02-03 15:29:44,,True,admin
715,أشغال يدويّة,2025-02-03 15:34:04,,True,admin
717,العزف,2025-02-03 15:36:43,,True,admin
717,الرياضة,2025-02-03 15:36:43,,True,admin
717,التمثيل,2025-02-03 15:36:43,,True,admin
719,العزف,2025-02-03 15:49:30,,True,admin
719,الترتيل,2025-02-03 15:49:30,,True,admin
719,الغناء,2025-02-03 15:49:30,,True,admin
720,الرسم,2025-02-03 15:57:31,,True,admin
722,الترتيل,2025-02-03 16:03:26,,True,admin
722,الرسم,2025-02-03 16:03:26,,True,admin
722,الدبكة والرقصات الفولكلوريّة,2025-02-03 16:03:26,,True,admin
723,العزف,2025-02-03 16:11:27,,True,admin
723,الترتيل,2025-02-03 16:11:27,,True,admin
723,الرياضة,2025-02-03 16:11:27,,True,admin
723,التمثيل,2025-02-03 16:11:27,,True,admin
723,تأدية حركات التراتيل,2025-02-03 16:11:27,,True,admin
723,الرسم,2025-02-03 16:11:27,,True,admin
723,القراءة,2025-02-03 16:11:27,,True,admin
723,أشغال يدويّة,2025-02-03 16:11:27,,True,admin
723,الدبكة والرقصات الفولكلوريّة,2025-02-03 16:11:27,,True,admin
723,الغناء,2025-02-03 16:11:27,,True,admin
725,الرياضة,2025-02-03 16:48:48,,True,admin
726,التمثيل,2025-02-03 16:53:07,,True,admin
729,الرياضة,2025-02-03 17:08:31,,True,admin
730,العزف,2025-02-03 17:50:47,,True,admin
730,الرياضة,2025-02-03 17:50:47,,True,admin
730,الرسم,2025-02-03 17:50:47,,True,admin
730,القراءة,2025-02-03 17:50:47,,True,admin
732,الرياضة,2025-02-03 18:07:36,,True,admin
733,الرياضة,2025-02-03 18:12:54,,True,admin
734,الرياضة,2025-02-03 18:14:43,,True,admin
734,الرسم,2025-02-03 18:14:43,,True,admin
734,أشغال يدويّة,2025-02-03 18:14:43,,True,admin
734,الدبكة والرقصات الفولكلوريّة,2025-02-03 18:14:43,,True,admin
735,الرياضة,2025-02-03 18:19:06,,True,admin
735,التمثيل,2025-02-03 18:19:06,,True,admin
735,الرسم,2025-02-03 18:19:06,,True,admin
736,العزف,2025-02-03 18:37:02,,True,admin
736,الرياضة,2025-02-03 18:37:02,,True,admin
737,الرياضة,2025-02-03 18:44:48,,True,admin
737,التصوير الفوتوغرافي,2025-02-03 18:44:48,,True,admin
737,تصوير فيديو,2025-02-03 18:44:48,,True,admin
737,أجهزة الصوت (صوتيّات ومِكسرات),2025-02-03 18:44:48,,True,admin
738,التصوير الفوتوغرافي,2025-02-03 18:46:17,,True,admin
739,أشغال يدويّة,2025-02-03 18:48:56,,True,admin
740,أشغال يدويّة,2025-02-03 18:52:29,,True,admin
740,التنظيم لأعمال تطوعيّة,2025-02-03 18:52:29,,True,admin
741,مهارات التواصل,2025-02-03 19:32:41,,True,admin
741,مهارات العمل الجماعي,2025-02-03 19:32:41,,True,admin
741,مهارات التخطيط,2025-02-03 19:32:41,,True,admin
741,تحضير الألعاب,2025-02-03 19:32:41,,True,admin
742,التصوير الفوتوغرافي,2025-02-03 20:15:43,,True,admin
742,تصوير فيديو,2025-02-03 20:15:43,,True,admin
742,مونتاج فيديو,2025-02-03 20:15:43,,True,admin
742,مهارات إداريّة,2025-02-03 20:15:43,,True,admin
744,التنظيم لأعمال تطوعيّة,2025-02-03 21:57:15,,True,admin
745,الغناء,2025-02-03 21:57:27,,True,admin
745,الترتيل,2025-02-03 21:57:27,,True,admin
745,التمثيل,2025-02-03 21:57:27,,True,admin
745,الرسم,2025-02-03 21:57:27,,True,admin
747,الرياضة,2025-02-03 23:01:11,,True,admin
747,التمثيل,2025-02-03 23:01:11,,True,admin
747,تصوير فيديو,2025-02-03 23:01:11,,True,admin
747,القراءة,2025-02-03 23:01:11,,True,admin
747,مهارات العمل الجماعي,2025-02-03 23:01:11,,True,admin
747,مهارات التخطيط,2025-02-03 23:01:11,,True,admin
747,التنظيم لأعمال تطوعيّة,2025-02-03 23:01:11,,True,admin
747,أشغال يدويّة,2025-02-03 23:01:11,,True,admin
749,العزف,2025-02-04 02:39:21,,True,admin
749,الرياضة,2025-02-04 02:39:21,,True,admin
749,التصوير الفوتوغرافي,2025-02-04 02:39:21,,True,admin
749,تصوير فيديو,2025-02-04 02:39:21,,True,admin
749,كتابة نصوص,2025-02-04 02:39:21,,True,admin
749,مونتاج فيديو,2025-02-04 02:39:21,,True,admin
749,الرسم,2025-02-04 02:39:21,,True,admin
749,القراءة,2025-02-04 02:39:21,,True,admin
749,مهارات إداريّة,2025-02-04 02:39:21,,True,admin
749,مهارات التخطيط,2025-02-04 02:39:21,,True,admin
750,الغناء,2025-02-04 06:00:27,,True,admin
750,الترتيل,2025-02-04 06:00:27,,True,admin
751,الرياضة,2025-02-04 09:52:07,,True,admin
752,الرياضة,2025-02-04 10:05:56,,True,admin
752,القراءة,2025-02-04 10:05:56,,True,admin
753,الغناء,2025-02-04 11:15:14,,True,admin
755,الرسم,2025-02-04 11:22:27,,True,admin
757,الترتيل,2025-02-04 11:24:44,,True,admin
757,التمثيل,2025-02-04 11:24:44,,True,admin
759,الترتيل,2025-02-04 11:25:56,,True,admin
759,التمثيل,2025-02-04 11:25:56,,True,admin
759,الرسم,2025-02-04 11:25:56,,True,admin
761,التمثيل,2025-02-04 13:46:24,,True,admin
761,الإخراج (السينمائي/ المسرحي),2025-02-04 13:46:24,,True,admin
761,تصوير فيديو,2025-02-04 13:46:24,,True,admin
761,كتابة نصوص,2025-02-04 13:46:24,,True,admin
761,مهارات العمل الجماعي,2025-02-04 13:46:24,,True,admin
761,مهارات التخطيط,2025-02-04 13:46:24,,True,admin
761,تحضير الألعاب,2025-02-04 13:46:24,,True,admin
761,التنظيم لأعمال تطوعيّة,2025-02-04 13:46:24,,True,admin
761,أشغال يدويّة,2025-02-04 13:46:24,,True,admin
761,الدبكة والرقصات الفولكلوريّة,2025-02-04 13:46:24,,True,admin
761,تأدية حركات التراتيل,2025-02-04 13:46:24,,True,admin
763,الرسم,2025-02-04 14:04:10,,True,admin
763,القراءة,2025-02-04 14:04:10,,True,admin
764,تصوير فيديو,2025-02-04 14:18:42,,True,admin
764,مونتاج فيديو,2025-02-04 14:18:42,,True,admin
764,مهارات إداريّة,2025-02-04 14:18:42,,True,admin
764,مهارات التخطيط,2025-02-04 14:18:42,,True,admin
765,الرياضة,2025-02-04 14:22:31,,True,admin
766,الرياضة,2025-02-04 14:24:49,,True,admin
767,الدبكة والرقصات الفولكلوريّة,2025-02-04 14:31:06,,True,admin
768,الترتيل,2025-02-04 14:45:34,,True,admin
768,الغناء,2025-02-04 14:45:34,,True,admin
769,الترتيل,2025-02-04 15:30:45,,True,admin
770,التمثيل,2025-02-04 16:39:41,,True,admin
770,أشغال يدويّة,2025-02-04 16:39:41,,True,admin
771,العزف,2025-02-04 16:45:47,,True,admin
771,الترتيل,2025-02-04 16:45:47,,True,admin
771,القراءة,2025-02-04 16:45:47,,True,admin
771,مهارات التواصل,2025-02-04 16:45:47,,True,admin
771,مهارات إداريّة,2025-02-04 16:45:47,,True,admin
771,مهارات العمل الجماعي,2025-02-04 16:45:47,,True,admin
771,مهارات التخطيط,2025-02-04 16:45:47,,True,admin
771,أجهزة الصوت (صوتيّات ومِكسرات),2025-02-04 16:45:47,,True,admin
772,الترتيل,2025-02-04 17:39:38,,True,admin
772,التصوير الفوتوغرافي,2025-02-04 17:39:38,,True,admin
773,العزف,2025-02-04 17:41:36,,True,admin
773,الغناء,2025-02-04 17:41:36,,True,admin
773,الترتيل,2025-02-04 17:41:36,,True,admin
773,الرياضة,2025-02-04 17:41:36,,True,admin
773,التمثيل,2025-02-04 17:41:36,,True,admin
774,الدبكة والرقصات الفولكلوريّة,2025-02-04 18:07:40,,True,admin
775,الترتيل,2025-02-04 18:08:17,,True,admin
775,الرياضة,2025-02-04 18:08:17,,True,admin
775,تأدية حركات التراتيل,2025-02-04 18:08:17,,True,admin
775,الرسم,2025-02-04 18:08:17,,True,admin
775,القراءة,2025-02-04 18:08:17,,True,admin
777,الرياضة,2025-02-04 18:25:25,,True,admin
777,الرسم,2025-02-04 18:25:25,,True,admin
777,أشغال يدويّة,2025-02-04 18:25:25,,True,admin
778,الرياضة,2025-02-04 18:26:59,,True,admin
778,الرسم,2025-02-04 18:26:59,,True,admin
780,الترتيل,2025-02-04 20:08:04,,True,admin
780,الرياضة,2025-02-04 20:08:04,,True,admin
780,التمثيل,2025-02-04 20:08:04,,True,admin
780,الرسم,2025-02-04 20:08:04,,True,admin
780,القراءة,2025-02-04 20:08:04,,True,admin
780,أشغال يدويّة,2025-02-04 20:08:04,,True,admin
780,الدبكة والرقصات الفولكلوريّة,2025-02-04 20:08:04,,True,admin
781,أشغال يدويّة,2025-02-04 21:03:59,,True,admin
782,العزف,2025-02-04 21:21:59,,True,admin
782,تأدية حركات التراتيل,2025-02-04 21:21:59,,True,admin
782,الرسم,2025-02-04 21:21:59,,True,admin
782,أشغال يدويّة,2025-02-04 21:21:59,,True,admin
782,الغناء,2025-02-04 21:21:59,,True,admin
782,السباحة,2025-02-04 21:21:59,,True,admin
783,العزف,2025-02-04 21:25:25,,True,admin
783,الرياضة,2025-02-04 21:25:25,,True,admin
783,تأدية حركات التراتيل,2025-02-04 21:25:25,,True,admin
783,الرسم,2025-02-04 21:25:25,,True,admin
783,القراءة,2025-02-04 21:25:25,,True,admin
783,أشغال يدويّة,2025-02-04 21:25:25,,True,admin
783,الغناء,2025-02-04 21:25:25,,True,admin
784,العزف,2025-02-04 21:28:39,,True,admin
784,الترتيل,2025-02-04 21:28:39,,True,admin
784,الرياضة,2025-02-04 21:28:39,,True,admin
784,التمثيل,2025-02-04 21:28:39,,True,admin
784,تأدية حركات التراتيل,2025-02-04 21:28:39,,True,admin
784,الرسم,2025-02-04 21:28:39,,True,admin
784,أشغال يدويّة,2025-02-04 21:28:39,,True,admin
784,الدبكة والرقصات الفولكلوريّة,2025-02-04 21:28:39,,True,admin
784,الغناء,2025-02-04 21:28:39,,True,admin
785,العزف,2025-02-04 21:37:51,,True,admin
785,التمثيل,2025-02-04 21:37:51,,True,admin
785,الرسم,2025-02-04 21:37:51,,True,admin
785,القراءة,2025-02-04 21:37:51,,True,admin
786,كتابة نصوص,2025-02-04 23:07:49,,True,admin
786,القراءة,2025-02-04 23:07:49,,True,admin
787,الترتيل,2025-02-05 04:51:45,,True,admin
787,الرياضة,2025-02-05 04:51:45,,True,admin
787,تحضير الألعاب,2025-02-05 04:51:45,,True,admin
787,أشغال يدويّة,2025-02-05 04:51:45,,True,admin
787,الدبكة والرقصات الفولكلوريّة,2025-02-05 04:51:45,,True,admin
788,الرياضة,2025-02-05 15:01:33,,True,admin
788,الرسم,2025-02-05 15:01:33,,True,admin
788,أشغال يدويّة,2025-02-05 15:01:33,,True,admin
789,الرياضة,2025-02-05 16:51:02,,True,admin
792,العزف,2025-02-05 18:37:38,,True,admin
792,الترتيل,2025-02-05 18:37:38,,True,admin
792,الرياضة,2025-02-05 18:37:38,,True,admin
792,التمثيل,2025-02-05 18:37:38,,True,admin
792,تأدية حركات التراتيل,2025-02-05 18:37:38,,True,admin
792,الرسم,2025-02-05 18:37:38,,True,admin
792,القراءة,2025-02-05 18:37:38,,True,admin
792,أشغال يدويّة,2025-02-05 18:37:38,,True,admin
792,الدبكة والرقصات الفولكلوريّة,2025-02-05 18:37:38,,True,admin
792,الغناء,2025-02-05 18:37:38,,True,admin
793,الكتابة,2025-02-05 18:58:56,,True,admin
794,العزف,2025-02-05 22:00:22,,True,admin
795,مهارات إداريّة,2025-02-05 22:10:00,,True,admin
795,مهارات العمل الجماعي,2025-02-05 22:10:00,,True,admin
795,مهارات التخطيط,2025-02-05 22:10:00,,True,admin
796,الرياضة,2025-02-05 22:11:19,,True,admin
796,القراءة,2025-02-05 22:11:19,,True,admin
796,مهارات التواصل,2025-02-05 22:11:19,,True,admin
796,مهارات إداريّة,2025-02-05 22:11:19,,True,admin
796,مهارات العمل الجماعي,2025-02-05 22:11:19,,True,admin
796,مهارات التخطيط,2025-02-05 22:11:19,,True,admin
796,تحضير الألعاب,2025-02-05 22:11:19,,True,admin
796,التنظيم لأعمال تطوعيّة,2025-02-05 22:11:19,,True,admin
796,أشغال يدويّة,2025-02-05 22:11:19,,True,admin
796,الدبكة والرقصات الفولكلوريّة,2025-02-05 22:11:19,,True,admin
797,الرسم,2025-02-05 22:34:48,,True,admin
798,الترتيل,2025-02-05 22:48:37,,True,admin
799,الترتيل,2025-02-05 23:04:01,,True,admin
799,مهارات التواصل,2025-02-05 23:04:01,,True,admin
799,مهارات إداريّة,2025-02-05 23:04:01,,True,admin
799,مهارات العمل الجماعي,2025-02-05 23:04:01,,True,admin
799,مهارات التخطيط,2025-02-05 23:04:01,,True,admin
799,أجهزة الصوت (صوتيّات ومِكسرات),2025-02-05 23:04:01,,True,admin
800,الترتيل,2025-02-05 23:22:43,,True,admin
800,الرياضة,2025-02-05 23:22:43,,True,admin
800,القراءة,2025-02-05 23:22:43,,True,admin
800,مهارات إداريّة,2025-02-05 23:22:43,,True,admin
800,مهارات التخطيط,2025-02-05 23:22:43,,True,admin
801,التصوير الفوتوغرافي,2025-02-06 01:42:19,,True,admin
801,مونتاج فيديو,2025-02-06 01:42:19,,True,admin
801,التنظيم لأعمال تطوعيّة,2025-02-06 01:42:19,,True,admin
801,أشغال يدويّة,2025-02-06 01:42:19,,True,admin
802,العزف,2025-02-06 10:29:22,,True,admin
